

    0.261872004711100476E-01    0.103041846852097427E+06    0.495171083046991924E+02    0.446336112422647119E-01   -0.254918396784272394E+01   -0.500586777814702621E+00
    0.250094849046859254E-01    0.103041796026175885E+06    0.492938436720601416E+02    0.400416335763441530E-01   -0.255609836271213453E+01   -0.500571081893633085E+00
    0.233913707475122343E-01    0.103041786944965483E+06    0.495343751606402662E+02    0.417436611529978380E-01   -0.255192948260365560E+01   -0.500675692856184185E+00
    0.218197416924491676E-01    0.103041783191903916E+06    0.493925188671814794E+02    0.406902566574404989E-01   -0.255414492157337891E+01   -0.500632297700646323E+00
    0.232883000095356306E-01    0.103041510062867630E+06    0.488510887821507325E+02    0.417937832780770277E-01   -0.255676932947196844E+01   -0.500229914650323515E+00
    0.233611756852836402E-01    0.103041360956931283E+06    0.488535348894454486E+02    0.400656029868593569E-01   -0.255935546384601320E+01   -0.500225416021661040E+00
    0.227244956110885382E-01    0.103041273363870831E+06    0.496501682317780038E+02    0.435186235574649485E-01   -0.254757883741271618E+01   -0.500693944118074441E+00
    0.228480133787513327E-01    0.103041119665273523E+06    0.489880050348032512E+02    0.395776555296391760E-01   -0.255973185434855477E+01   -0.500285356405561821E+00
    0.237038797854573144E-01    0.103040903258996550E+06    0.489145745462011945E+02    0.412415644825623179E-01   -0.255658594296230079E+01   -0.500262289957078554E+00
    0.231226762641350073E-01    0.103040810051746288E+06    0.488866801093857433E+02    0.402180873607380016E-01   -0.255859087070756974E+01   -0.500221915928512395E+00
    0.219399978484948223E-01    0.103040772199474799E+06    0.493540534851299242E+02    0.451594067135153987E-01   -0.254954983106222111E+01   -0.500425050324286413E+00
    0.204840057969015964E-01    0.103040766676292318E+06    0.492140091407329550E+02    0.420271592552410173E-01   -0.255435426991460268E+01   -0.500406087579864156E+00
    0.193729899176327512E-01    0.103040735348255315E+06    0.493572767905700829E+02    0.402886307515967490E-01   -0.255483480832366849E+01   -0.500537706710011854E+00
    0.189129284598706995E-01    0.103040640559292384E+06    0.491719917723794850E+02    0.388952791961301517E-01   -0.255826157069548943E+01   -0.500434255874768752E+00
    0.197166599451852505E-01    0.103040414465695241E+06    0.494771308352375669E+02    0.465660857272145456E-01   -0.254615585563397850E+01   -0.500445396249155294E+00
    0.192908358024576967E-01    0.103040315276165580E+06    0.495725212235217967E+02    0.412962204888544238E-01   -0.255072952850266077E+01   -0.500636126382977498E+00
    0.207247927585997235E-01    0.103040029017928464E+06    0.493550112165555959E+02    0.394726389101899555E-01   -0.255540234560815582E+01   -0.500513794056663741E+00
    0.193791884179963132E-01    0.103040020422731788E+06    0.495631849051371063E+02    0.403383322934861982E-01   -0.255169199525690926E+01   -0.500635936692482630E+00
    0.181334522047113603E-01    0.103040010448204353E+06    0.492474802825985449E+02    0.430323061533109258E-01   -0.255264136612939385E+01   -0.500356270712515094E+00
    0.179961910606380587E-01    0.103039882787647133E+06    0.495551536797692691E+02    0.406201691723315425E-01   -0.255139210992312959E+01   -0.500617950593154948E+00
    0.170242846288790051E-01    0.103039850969095220E+06    0.489568819581554706E+02    0.404034814564730449E-01   -0.255731238692299856E+01   -0.500225942322364059E+00
    0.168890238486583757E-01    0.103039724065747912E+06    0.490615294775882589E+02    0.399411506846036740E-01   -0.255829798880122494E+01   -0.500255319356552430E+00
    0.157952522840858825E-01    0.103039715117661035E+06    0.494738905318422653E+02    0.406341020644788511E-01   -0.255207789777346727E+01   -0.500569058195365901E+00
    0.149275547820813207E-01    0.103039685261692619E+06    0.492925470442925757E+02    0.414607163579858995E-01   -0.255368331135909132E+01   -0.500405466537236610E+00
    0.143873297220241149E-01    0.103039616126310677E+06    0.494093256109021297E+02    0.427752020239975800E-01   -0.255086290495674195E+01   -0.500451250227871292E+00
    0.136205777020465581E-01    0.103039582801614437E+06    0.489647928930246863E+02    0.409088366636933126E-01   -0.255714172560910535E+01   -0.500177375378624056E+00
    0.137553177868199646E-01    0.103039561413659423E+06    0.494188445142921893E+02    0.433138551730155932E-01   -0.255018886355709906E+01   -0.500437407877685203E+00
    0.185580421953100844E-01    0.103038962458181122E+06    0.494640940212629872E+02    0.406210415258042162E-01   -0.255182330327708362E+01   -0.500516755991246232E+00
    0.146883291715923289E-01    0.103039430158165284E+06    0.496302027953176434E+02    0.442784322051181026E-01   -0.254619152474418531E+01   -0.500553701147730568E+00
    0.267541183201642635E-01    0.103038230887819605E+06    0.495846919867072415E+02    0.416016551067235757E-01   -0.254891524240422873E+01   -0.500518182188757432E+00
    0.219488164779992577E-01    0.103038626838216238E+06    0.495737573369484608E+02    0.415660486814580579E-01   -0.254951793589812326E+01   -0.500528886560695163E+00
    0.138342436215819122E-01    0.103039549970773631E+06    0.490155539423384283E+02    0.401609467689368962E-01   -0.255777015051562495E+01   -0.500227091308513394E+00
    0.155046805029425624E-01    0.103039321980761830E+06    0.489775120141343621E+02    0.397213295460054697E-01   -0.255827762047643947E+01   -0.500198618657035077E+00
    0.196642786010350935E-01    0.103038846657212780E+06    0.488568050657307538E+02    0.407411740337664599E-01   -0.255742317231752114E+01   -0.500063417735304050E+00
    0.200528814984554833E-01    0.103038807518936257E+06    0.489526092694197814E+02    0.401314274817279673E-01   -0.255808417037465574E+01   -0.500121944108203209E+00
    0.148522982593722250E-01    0.103039407955417948E+06    0.488852728477300573E+02    0.398021253137872053E-01   -0.255788077947031756E+01   -0.500172548022859154E+00
    0.158112563724266166E-01    0.103039282820424356E+06    0.489412736591850077E+02    0.403028275792823923E-01   -0.255749688454322976E+01   -0.500170303918923587E+00
    0.173818406562715258E-01    0.103039093412612769E+06    0.490283381174869461E+02    0.399225235102088072E-01   -0.255789470328416080E+01   -0.500208318228161808E+00
    0.178406814779387933E-01    0.103039041302002661E+06    0.488433495664480546E+02    0.410492567335271202E-01   -0.255742683881880373E+01   -0.500048944628272096E+00
    0.168483425163280139E-01    0.103039155760084424E+06    0.487802273518920373E+02    0.410546854939595404E-01   -0.255768841654598145E+01   -0.500014460007212058E+00


    0.209798041071817333E-03    0.103026475090869586E+06    0.477265089141529586E+02    0.977768575656792066E-02   -0.255766949785548370E+01   -0.500288001851432185E+00
    0.209805340643263598E-03    0.103026472379276223E+06    0.479013318627531390E+02    0.980594830308583083E-02   -0.256024806110370395E+01   -0.500410935091134768E+00
    0.209654700166288102E-03    0.103026471173786369E+06    0.478879630979812987E+02    0.113333185488460556E-01   -0.256166660894691267E+01   -0.500297970042187679E+00
    0.209509206105862198E-03    0.103026469920200150E+06    0.483112181468817283E+02    0.130937322420130280E-01   -0.256040698471548112E+01   -0.500582883215086927E+00
    0.209256851396511889E-03    0.103026469688652534E+06    0.476125521839848815E+02    0.581273962839062679E-02   -0.256131315960020700E+01   -0.500362270268856157E+00
    0.209200432008841043E-03    0.103026467585953069E+06    0.478761809698346639E+02    0.915631565849011828E-02   -0.255779014016400108E+01   -0.500446104229492761E+00
    0.209342278838945398E-03    0.103026463588319224E+06    0.485572251444934011E+02    0.172407240598318259E-01   -0.255871669831027360E+01   -0.500516925816528513E+00
    0.209867665085492622E-03    0.103026455933200050E+06    0.480823212431018447E+02    0.752522887997089836E-02   -0.256410513364697401E+01   -0.500655058889731830E+00
    0.210088227525998623E-03    0.103026451190376640E+06    0.472792112042171198E+02    0.504412157222045715E-02   -0.255877145861219679E+01   -0.500200268612798205E+00
    0.210468837807321083E-03    0.103026444928309356E+06    0.478367163173752417E+02    0.110748742540563265E-01   -0.256152246561110664E+01   -0.500267421298484116E+00
    0.210443309602074491E-03    0.103026442528900327E+06    0.478734317293532357E+02    0.123176211489193724E-01   -0.255994610289874513E+01   -0.500247524785006004E+00
    0.210213082402179374E-03    0.103026442076111212E+06    0.480431649193452870E+02    0.621187071399476477E-02   -0.255901572285521706E+01   -0.500747934510496151E+00
    0.210662396200158995E-03    0.103026435163823917E+06    0.477434909973387249E+02    0.668998625787592827E-02   -0.256115045476484360E+01   -0.500426452459963755E+00
    0.210412228625134873E-03    0.103026434898284104E+06    0.475089343434912550E+02    0.352177783320937717E-02   -0.255752955476549726E+01   -0.500471003883594889E+00
    0.211158458136255766E-03    0.103026425175800105E+06    0.475013693651640807E+02    0.759182697937915534E-02   -0.256080904146279043E+01   -0.500174342828956231E+00
    0.211436861427921765E-03    0.103026419898615510E+06    0.478607796385442015E+02    0.959544907911624202E-02   -0.255884435350550321E+01   -0.500394236841594342E+00
    0.211656554283250382E-03    0.103026415179592266E+06    0.478274627772402070E+02    0.116780007112328218E-01   -0.256242446985187300E+01   -0.500212441674814823E+00
    0.211416401089076472E-03    0.103026414808145171E+06    0.479857251618728711E+02    0.116334116840940919E-01   -0.256064321387444238E+01   -0.500373814297705444E+00
    0.211237952412804571E-03    0.103026413854975282E+06    0.476736569877832395E+02    0.688772093158711469E-02   -0.256154129595789382E+01   -0.500348815778297595E+00
    0.211124323894854629E-03    0.103026412289091124E+06    0.482638670955867397E+02    0.137764888133422633E-01   -0.256064281416253348E+01   -0.500497737339971938E+00
    0.211363605085089430E-03    0.103026407381634184E+06    0.475838469165693709E+02    0.489020694016515257E-02   -0.255790834880342777E+01   -0.500444438598654617E+00
    0.211655513628026143E-03    0.103026401979386093E+06    0.474645319515354416E+02    0.634708547990052701E-02   -0.255935631840976940E+01   -0.500235404873010214E+00
    0.211987281435076756E-03    0.103026396204853518E+06    0.478265439993457306E+02    0.608261503767196319E-02   -0.256015693637082498E+01   -0.500541629075547778E+00
    0.211728756769647303E-03    0.103026396003392321E+06    0.476667548249968007E+02    0.640172491580522172E-02   -0.256215984725096568E+01   -0.500361024584405900E+00
    0.211451712559108999E-03    0.103026395980070942E+06    0.475309649265293004E+02    0.680287834101327930E-02   -0.255773163188082719E+01   -0.500292244458428126E+00
    0.211311015301987945E-03    0.103026394669280286E+06    0.484439626814283102E+02    0.150232504674963508E-01   -0.256192615345982766E+01   -0.500499646971826362E+00
    0.211724609969921165E-03    0.103026388116539791E+06    0.480557635890969124E+02    0.866106188774920342E-02   -0.256069507271560326E+01   -0.500600673192912460E+00
    0.211752063571767345E-03    0.103026385215215560E+06    0.474573450552029001E+02    0.480596108221597977E-02   -0.256204571832170203E+01   -0.500269417877496014E+00
    0.212176627105455275E-03    0.103026378567216205E+06    0.481093925307560397E+02    0.980710616632437041E-02   -0.256278236546430760E+01   -0.500558617012579976E+00
    0.211898750412699749E-03    0.103026378546220934E+06    0.480378459217513480E+02    0.105152532578469474E-01   -0.256132705689371853E+01   -0.500472106141586437E+00
    0.211971499464717666E-03    0.103026375217691093E+06    0.478734691410400757E+02    0.117013144629433460E-01   -0.255715321934887152E+01   -0.500302061599003700E+00
    0.211918584371598352E-03    0.103026373075011608E+06    0.483235298324721256E+02    0.118309806818244108E-01   -0.256005392754010019E+01   -0.500657803275338154E+00
    0.211923103830796104E-03    0.103026370390351352E+06    0.476939985026455702E+02    0.469625854636828224E-02   -0.255627591808470012E+01   -0.500572415140040583E+00
    0.211741552040631541E-03    0.103026369462451970E+06    0.475198933458753672E+02    0.596009062033699914E-02   -0.255638061425629148E+01   -0.500359074771884238E+00
    0.212356477940290884E-03    0.103026361020593191E+06    0.481764150949085774E+02    0.108053399236655648E-01   -0.255898207028897895E+01   -0.500603247186980127E+00
    0.212337461670124761E-03    0.103026358557690895E+06    0.480002893874557515E+02    0.694798754259625274E-02   -0.256138369450817027E+01   -0.500638174058683827E+00
    0.212270612978307868E-03    0.103026356545427872E+06    0.475115710477972897E+02    0.461313182945730354E-02   -0.256323904598490948E+01   -0.500311756078522851E+00
    0.212459448070870195E-03    0.103026352125018821E+06    0.480107746551287562E+02    0.387256781004438957E-02   -0.256448671702540176E+01   -0.500785254968314497E+00
    0.212805433956776647E-03    0.103026346228700684E+06    0.474973895849675003E+02    0.390478040959750874E-02   -0.256330152591734706E+01   -0.500336299053451228E+00
    0.212617244350459125E-03    0.103026345356129401E+06    0.473733092708249970E+02    0.239885685798396208E-02   -0.255921137008341004E+01   -0.500392893779111780E+00
    0.212384399050979386E-03    0.103026344905598380E+06    0.485496685476540577E+02    0.154673247094217897E-01   -0.256157322034154289E+01   -0.500535227828403428E+00
    0.212235922958384433E-03    0.103026343662262079E+06    0.476360779376767951E+02    0.826660433469433506E-02   -0.255996199464129592E+01   -0.500254313606039780E+00
    0.212109192401372352E-03    0.103026342214853139E+06    0.483311330266269934E+02    0.114989556030030780E-01   -0.256118159558109904E+01   -0.500669542491282371E+00
    0.212753152217427154E-03    0.103026333510078606E+06    0.477404770162210639E+02    0.100704277487926788E-01   -0.256202453952718301E+01   -0.500222033890354911E+00
    0.212783923847609442E-03    0.103026330578820867E+06    0.477311525457689925E+02    0.530364422162319781E-02   -0.255759721852443800E+01   -0.500541040506969459E+00
    0.212701115342387017E-03    0.103026328715298645E+06    0.479228631492723238E+02    0.801186606449019560E-02   -0.256136302267776506E+01   -0.500507266188602085E+00
    0.213178194096789786E-03    0.103026321592406646E+06    0.476161141439305240E+02    0.477747902993963264E-02   -0.256070266511799938E+01   -0.500420575507730891E+00
    0.213412327641390970E-03    0.103026316755004722E+06    0.483076437071082623E+02    0.112447176435750019E-01   -0.256043766288199715E+01   -0.500667696272667939E+00
    0.213286744375417754E-03    0.103026315290250539E+06    0.475054933214400705E+02    0.498094728862108135E-02   -0.256204053385284070E+01   -0.500296384016662099E+00
    0.213184460986855484E-03    0.103026313607588876E+06    0.473996576610989990E+02    0.304840954956318291E-02   -0.255909335132044902E+01   -0.500374331083321966E+00
    0.213040298051613263E-03    0.103026312318509779E+06    0.479031577491765930E+02    0.608717385277371317E-02   -0.256259142024769426E+01   -0.500582343767730364E+00
    0.213045780135314859E-03    0.103026309625037291E+06    0.476072139564316359E+02    0.818411124402818567E-02   -0.256087483099796920E+01   -0.500221861658563416E+00
    0.212945816052881114E-03    0.103026307921677784E+06    0.486417342729797468E+02    0.176816201405977022E-01   -0.256053340162476495E+01   -0.500469117193165225E+00
    0.212882369613574623E-03    0.103026305875651451E+06    0.480755817003822443E+02    0.892421009894664094E-02   -0.256125558520235774E+01   -0.500590055858077143E+00
    0.213365445089512529E-03    0.103026298700358733E+06    0.474658205705684679E+02    0.535146721991206203E-02   -0.255961984865597136E+01   -0.500280951811197916E+00
    0.213199763260384952E-03    0.103026297611987480E+06    0.477974741100801239E+02    0.838191557881557206E-02   -0.256084332785460278E+01   -0.500374333026913920E+00
    0.213485931784999222E-03    0.103026292287268880E+06    0.485086652234513167E+02    0.166857285779950446E-01   -0.255916131846370210E+01   -0.500499040825221009E+00
    0.213557018184350444E-03    0.103026288979413177E+06    0.478267849276261927E+02    0.817509248792131632E-02   -0.255990574691022310E+01   -0.500420415524323925E+00
    0.213347106648875782E-03    0.103026288304231435E+06    0.481185642123650226E+02    0.832460315188195653E-02   -0.256355190346812734E+01   -0.500634222019993746E+00
    0.214615790099430926E-03    0.103026273804306125E+06    0.479384444359636461E+02    0.972417036882761328E-02   -0.255921649791660899E+01   -0.500442364130537776E+00
    0.216222832514281516E-03    0.103026256242095755E+06    0.475552061693742019E+02    0.600375297606848841E-02   -0.256307488455339927E+01   -0.500267105114319932E+00
    0.217031377372351104E-03    0.103026246135225141E+06    0.472608216603897091E+02    0.558121806829880757E-03   -0.255866893251226513E+01   -0.500424935466003085E+00
    0.216848294248989765E-03    0.103026245181087346E+06    0.479173419248160286E+02    0.806930775890936890E-02   -0.256236314285317190E+01   -0.500481071445679770E+00
    0.216838697833583060E-03    0.103026242627589483E+06    0.477380479693555628E+02    0.645682925880522104E-02   -0.256017689270605109E+01   -0.500427460743334773E+00
    0.216660867735333595E-03    0.103026241626460775E+06    0.483325779236455091E+02    0.137631896476017486E-01   -0.255846880859056824E+01   -0.500568191377017691E+00
    0.216482192200253914E-03    0.103026240634490096E+06    0.474146876397162416E+02    0.264793763747643617E-02   -0.256015957617262657E+01   -0.500381069812568136E+00
    0.216484846312504827E-03    0.103026237967961948E+06    0.476667451178234316E+02    0.520893476851574510E-02   -0.255658461215187272E+01   -0.500503869100248355E+00
    0.216293303547224463E-03    0.103026237096309371E+06    0.476570899792349820E+02    0.360004084885456660E-02   -0.256119708201274454E+01   -0.500505580285924179E+00
    0.216238900780015085E-03    0.103026234957410968E+06    0.478555760539030572E+02    0.508803751545207437E-02   -0.256098589661203579E+01   -0.500601770427384629E+00
    0.216395162077366886E-03    0.103026230870659609E+06    0.475543068524469135E+02    0.589340526180297253E-02   -0.256193586601133694E+01   -0.500282456590029234E+00
    0.216200220923673530E-03    0.103026230031178246E+06    0.480669163980935323E+02    0.872868827432491702E-02   -0.256353134779373182E+01   -0.500561171043488073E+00
    0.215948787928960047E-03    0.103026229716451126E+06    0.475942549363281060E+02    0.690802677581221769E-02   -0.256004605547833641E+01   -0.500283263849183868E+00
    0.215919185702357589E-03    0.103026227348621687E+06    0.475673590693502106E+02    0.478996588144270374E-02   -0.255906003377353430E+01   -0.500401196626119926E+00
    0.215759091554205995E-03    0.103026226190071815E+06    0.475632479890917423E+02    0.607624025129468743E-02   -0.255649331009519631E+01   -0.500368932426814350E+00
    0.216082658282130394E-03    0.103026220550977217E+06    0.481590309214945407E+02    0.115560670845697242E-01   -0.255672641376421694E+01   -0.500559233305660101E+00
    0.215808207368551236E-03    0.103026220450823937E+06    0.479055645078359120E+02    0.103502484565492318E-01   -0.256115023819113663E+01   -0.500353823150065935E+00
    0.215533738724211832E-03    0.103026220354069810E+06    0.478069101495146782E+02    0.467907952265461842E-02   -0.255710591922697672E+01   -0.500642643432986034E+00
    0.215332280414962427E-03    0.103026219582326099E+06    0.474828057738814593E+02    0.321751814994582479E-02   -0.256331329747359460E+01   -0.500350363648716101E+00
    0.215404674863544076E-03    0.103026216268033619E+06    0.478863899761579930E+02    0.104692947386939676E-01   -0.255989908573619385E+01   -0.500342815807757191E+00
    0.215222186645199073E-03    0.103026215321119482E+06    0.482080661519588105E+02    0.107164421607670920E-01   -0.256172586054728280E+01   -0.500592024562287019E+00
    0.214986430197908971E-03    0.103026214871131539E+06    0.478636271689667865E+02    0.117524166554739459E-01   -0.255862988782555068E+01   -0.500263282177997759E+00
    0.215047550759948935E-03    0.103026211660605171E+06    0.476299833725189288E+02    0.592200249386686927E-02   -0.256128283149412983E+01   -0.500350105376349941E+00
    0.215658563823850212E-03    0.103026203344069276E+06    0.476170999596405622E+02    0.630423005284103891E-02   -0.255968591883819574E+01   -0.500341415262359313E+00
    0.215483289871594511E-03    0.103026202328198633E+06    0.477270498580965779E+02    0.782102384679741677E-02   -0.255940593377692327E+01   -0.500349059781622252E+00
    0.215367705680138998E-03    0.103026200759268831E+06    0.477311733355746739E+02    0.953630721115779345E-02   -0.256265137842175328E+01   -0.500225552373536608E+00
    0.215445845915988849E-03    0.103026197391747643E+06    0.478080419681869557E+02    0.382708320632588455E-02   -0.255756695656924560E+01   -0.500684547739179919E+00
    0.215674497535643824E-03    0.103026192628275079E+06    0.473988959682603479E+02    0.320660928574688885E-02   -0.255827371663847858E+01   -0.500373935078427756E+00
    0.215394321809371107E-03    0.103026192586091158E+06    0.481555986541210927E+02    0.864517948491659929E-02   -0.256312783533330091E+01   -0.500644176089706239E+00
    0.215532957507104795E-03    0.103026188657223844E+06    0.476390527284111016E+02    0.767122287553867205E-02   -0.256009521564973364E+01   -0.500274563123659810E+00
    0.215552629717895896E-03    0.103026185832679446E+06    0.480769902667797382E+02    0.801699135150289385E-02   -0.255895175063332125E+01   -0.500658913061705846E+00
    0.215401097556067547E-03    0.103026184597153551E+06    0.480948493494532343E+02    0.985066004611577853E-02   -0.256310295995495929E+01   -0.500523544151603161E+00
    0.215459185306080334E-03    0.103026181415873361E+06    0.475954260085457435E+02    0.684709204636046141E-02   -0.255829208238681760E+01   -0.500315203061663105E+00
    0.216054508932903526E-03    0.103026173255393951E+06    0.481260651627622167E+02    0.855631185873629088E-02   -0.255810686427126166E+01   -0.500680238369202169E+00
    0.217016640147241311E-03    0.103026161726783437E+06    0.481080178879433902E+02    0.792628873213224207E-02   -0.256281307941576353E+01   -0.500645369017688413E+00
    0.217335996250549537E-03    0.103026156143790387E+06    0.480455332141562366E+02    0.769393081514011760E-02   -0.256389740862643256E+01   -0.500590482383199031E+00
    0.217180152774425927E-03    0.103026154936421735E+06    0.474376951336539321E+02    0.336981408634943113E-02   -0.255658432495542298E+01   -0.500426736909119985E+00
    0.217029370031391553E-03    0.103026153683445984E+06    0.482090944889276685E+02    0.116509978303460000E-01   -0.255678588025271125E+01   -0.500591888319814604E+00
    0.218051827302472950E-03    0.103026141641269438E+06    0.477659067744031205E+02    0.820608326168410958E-02   -0.256116024526213470E+01   -0.500339178079526548E+00
    0.218064449705987148E-03    0.103026138883490523E+06    0.476760421782583919E+02    0.538873400146093300E-02   -0.255578121522417590E+01   -0.500507172883334572E+00
    0.217863719545728174E-03    0.103026138083347279E+06    0.476689690248807807E+02    0.751417383556193808E-02   -0.255859965843582993E+01   -0.500328104724865774E+00
    0.217816825394608472E-03    0.103026135871876380E+06    0.475400029590673157E+02    0.541237231943678294E-02   -0.255827823667273258E+01   -0.500349112784075345E+00
    0.217940065916514452E-03    0.103026132098590650E+06    0.475860517688484705E+02    0.580735082259109438E-02   -0.256243194107368266E+01   -0.500300178806675433E+00
    0.218219603881581397E-03    0.103026126892952714E+06    0.480358154084197793E+02    0.828942732725484153E-02   -0.256423912810218946E+01   -0.500541840384062908E+00
    0.218028211159644505E-03    0.103026126005843980E+06    0.474246581317039144E+02    0.350677685163687958E-02   -0.255761869398346597E+01   -0.500384116950502555E+00
    0.217826094578166219E-03    0.103026125218736590E+06    0.480997811062895622E+02    0.774000163840437520E-02   -0.256225257052493793E+01   -0.500651912663603760E+00
    0.217963188270493352E-03    0.103026121318380174E+06    0.482108633866480574E+02    0.981303401221623670E-02   -0.256114238528977722E+01   -0.500643918964855938E+00
    0.217778626559980698E-03    0.103026120370602323E+06    0.483129934449092602E+02    0.122614603424977889E-01   -0.255845255533341920E+01   -0.500625568362110585E+00
    0.217581373997153887E-03    0.103026119540911328E+06    0.480389003735328117E+02    0.136600001503827742E-01   -0.256113616493701679E+01   -0.500275952585443662E+00
    0.217594637978975601E-03    0.103026116776985087E+06    0.476368833667767007E+02    0.826809209082169337E-02   -0.255890513817558318E+01   -0.500250752700192258E+00
    0.217535586893033639E-03    0.103026114677813152E+06    0.473437965632781896E+02    0.104421328892991623E-02   -0.255796634620762298E+01   -0.500458678727374373E+00
    0.217291393094284110E-03    0.103026114282159164E+06    0.479717060213169120E+02    0.938405933112387153E-02   -0.255930981161042359E+01   -0.500477439639424482E+00
    0.217029194639635367E-03    0.103026114054943391E+06    0.479778688523107064E+02    0.873586660334945038E-02   -0.255964683626855871E+01   -0.500515703440855386E+00
    0.217296429113484290E-03    0.103026108951791161E+06    0.478120053071843287E+02    0.870632540818738754E-02   -0.255999874244362280E+01   -0.500361936183740141E+00
    0.218069284837716824E-03    0.103026099209026230E+06    0.481747346086308426E+02    0.120470469133152382E-01   -0.256050822160802349E+01   -0.500492283339705413E+00
    0.218018353686308457E-03    0.103026097034182676E+06    0.476504284578720956E+02    0.701749607070716996E-02   -0.256077716299828628E+01   -0.500304233828912981E+00
    0.218185739537591185E-03    0.103026092857243173E+06    0.484659085148584268E+02    0.140033708578329568E-01   -0.255778554729025309E+01   -0.500660389801184991E+00
    0.218151912236964223E-03    0.103026090525337291E+06    0.479392655614065006E+02    0.851754716740678666E-02   -0.256167626543521632E+01   -0.500470155548620177E+00
    0.218445406961026591E-03    0.103026085194400643E+06    0.482142318751324339E+02    0.121103821208276893E-01   -0.255656370798704202E+01   -0.500567203825635687E+00
    0.218509851920346230E-03    0.103026081962447104E+06    0.475401115666779575E+02    0.721284782190686254E-02   -0.256134238223948074E+01   -0.500193831866512895E+00
    0.218308168170812302E-03    0.103026081167283905E+06    0.479286841025266526E+02    0.498800833235950661E-02   -0.256219829885261063E+01   -0.500650839582479357E+00
    0.218893357824421006E-03    0.103026073171314769E+06    0.477355782309901571E+02    0.869223409347234278E-02   -0.255710787707922371E+01   -0.500335948811398534E+00
    0.218897614472591666E-03    0.103026070490414771E+06    0.484208176566843349E+02    0.149671663853024554E-01   -0.256029002325164745E+01   -0.500511127817605317E+00
    0.219147730367937754E-03    0.103026065564479621E+06    0.473800580318627382E+02    0.141216035860230798E-02   -0.255838565967903619E+01   -0.500448965361399711E+00
    0.218887024082449624E-03    0.103026065303162395E+06    0.477064596672777697E+02    0.653440888409218164E-02   -0.256160354487996855E+01   -0.500366277336824261E+00
    0.219776276245866220E-03    0.103026054552398797E+06    0.476026255584419502E+02    0.377924856052373834E-02   -0.255963869295406932E+01   -0.500464274523831243E+00
    0.219536413519979537E-03    0.103026054094372856E+06    0.476220002437879160E+02    0.512632288208058739E-02   -0.255891714144760130E+01   -0.500414990868335519E+00
    0.219444387683685564E-03    0.103026052290905805E+06    0.474978228267380445E+02    0.918692330275641396E-03   -0.255751525500348498E+01   -0.500581324565271935E+00
    0.219295633603982669E-03    0.103026051005091329E+06    0.479215032175637816E+02    0.123219907180693675E-01   -0.256160372877475284E+01   -0.500237349140501220E+00
    0.219123546797900330E-03    0.103026049933149887E+06    0.478216087051438592E+02    0.749522584369223532E-02   -0.255869601293568749E+01   -0.500445560849831494E+00
    0.219074289163523431E-03    0.103026047740780283E+06    0.477250426433160087E+02    0.562218663661888645E-02   -0.255921485781062596E+01   -0.500465003729748226E+00
    0.219435734764406981E-03    0.103026041801737738E+06    0.484513509783475698E+02    0.127184443613841472E-01   -0.256119443424539206E+01   -0.500645760264434525E+00
    0.219215175348709003E-03    0.103026041170982295E+06    0.479174108446349507E+02    0.638420743554507682E-02   -0.255809461671832716E+01   -0.500605670930225788E+00
