    0.273454498486778732E+02    0.421845458622764971E-01   -0.174144123930640093E+01   -0.501420936123977423E+00   -0.553180550750285693E+05
    0.273599728431210778E+02    0.278479773287885167E-01   -0.175068689372010300E+01   -0.504285568074584134E+00   -0.553180111682519346E+05
    0.277224693046394322E+02    0.321388370710145102E-01   -0.176978439899347140E+01   -0.501473837390912447E+00   -0.553179673066313044E+05
    0.258887673935270897E+02    0.402477789569471375E-01   -0.174764858425143799E+01   -0.501886859064875956E+00   -0.553179560558701778E+05
    0.253954341952241194E+02    0.269346947189453428E-01   -0.176040927359917654E+01   -0.506023058172539120E+00   -0.553178302811813555E+05
    0.286975368506764106E+02    0.173705583787705994E-01   -0.178659411422172543E+01   -0.503698901252255027E+00   -0.553178103511142690E+05
    0.263716391826540999E+02    0.225850337038289231E-01   -0.173275263183886552E+01   -0.507100172157952667E+00   -0.553178088034205939E+05
    0.293633438069215877E+02    0.247390711269631497E-01   -0.178193671746492410E+01   -0.500901858763562302E+00   -0.553177799906700238E+05
    0.269305108615024444E+02    0.290462300801176236E-01   -0.175509845269138376E+01   -0.503606274887189009E+00   -0.553177325875847746E+05
    0.265526398189066981E+02    0.170648582396452399E-01   -0.169749783727426573E+01   -0.502881298763631968E+00   -0.553177203948119204E+05
    0.249160389183235793E+02    0.310194896504167247E-01   -0.174671083698143881E+01   -0.505444102074873225E+00   -0.553177047855983546E+05
    0.263172308485421880E+02    0.361759047214180104E-01   -0.175154523946314544E+01   -0.502216209818101333E+00   -0.553176833400662726E+05
    0.259989792436761320E+02    0.410341980879942517E-01   -0.176099245874772414E+01   -0.501242697337432208E+00   -0.553176801784472773E+05
    0.288413996183656707E+02    0.337560493236178719E-01   -0.175506115166339560E+01   -0.501239699980287501E+00   -0.553176788675681164E+05
    0.312903873049557930E+02    0.140920385163067312E-01   -0.176924187450788550E+01   -0.501748470711883776E+00   -0.553176499591802858E+05
    0.278944647301702631E+02    0.414243851535751814E-01   -0.173532393545471431E+01   -0.500798981341793681E+00   -0.553176274979123336E+05
    0.282845635253580063E+02    0.230474686407648628E-01   -0.177878926891067835E+01   -0.502332655502581549E+00   -0.553175694582710203E+05
    0.275718308508172143E+02    0.140187067860359504E-01   -0.180951405276252397E+01   -0.503531637107844876E+00   -0.553175570139486808E+05
    0.274483330132937766E+02    0.294216774634512637E-01   -0.171707086854549518E+01   -0.500139494776595583E+00   -0.553175469160836292E+05
    0.269567995862896765E+02    0.137210002292330845E-01   -0.178414203122295878E+01   -0.505607728290242253E+00   -0.553175316982518707E+05
    0.252483126242282410E+02    0.327980458349688558E-01   -0.173808602410133872E+01   -0.504711962597758745E+00   -0.553175100700901821E+05
    0.265561048428440998E+02    0.159946022788964443E-01   -0.173805987550146135E+01   -0.507969280272562607E+00   -0.553175083772074940E+05
    0.303028985618209248E+02    0.136091845250281614E-01   -0.178534144469040301E+01   -0.502253165002729762E+00   -0.553174763711241758E+05
    0.282677012998122450E+02    0.224969656385464560E-01   -0.178641415220339717E+01   -0.502405830531019948E+00   -0.553174680397579577E+05
    0.285541061675502519E+02    0.196096071124074942E-01   -0.177744141503014830E+01   -0.503130481262428653E+00   -0.553174655499616274E+05
    0.312850824585568752E+02    0.208520399078432200E-01   -0.175692752892298820E+01   -0.500924596976271896E+00   -0.553174576373781529E+05
    0.284934283259311272E+02    0.190836572407679234E-01   -0.178506938853507102E+01   -0.503130142622204346E+00   -0.553174243263637036E+05
    0.265912549703914820E+02    0.348888096283840182E-01   -0.172731380787120026E+01   -0.502911819822127626E+00   -0.553174000476267902E+05
    0.280820445208668303E+02    0.324631539515645579E-01   -0.174864180182413476E+01   -0.502413912733534307E+00   -0.553173690641304565E+05
    0.253786844802977072E+02    0.175372337045087319E-01   -0.176954107739982414E+01   -0.507154818056452239E+00   -0.553173564335403935E+05
    0.281935684421745449E+02    0.185231793394826025E-01   -0.180844578537249956E+01   -0.501749868120350939E+00   -0.553173510219000091E+05
    0.267862441428385232E+02    0.310667826419021124E-02   -0.168871295631743368E+01   -0.503867005393274781E+00   -0.553173469321321099E+05
    0.247106064576025304E+02    0.107924338012411313E-01   -0.177134972418929171E+01   -0.509527608732108561E+00   -0.553173395064791766E+05
    0.277650690898340535E+02    0.233519110276392758E-01   -0.173171470025078289E+01   -0.505003395312606074E+00   -0.553173301240249275E+05
    0.258425432374261881E+02    0.217213998403273378E-01   -0.170074340389071410E+01   -0.503248465601157324E+00   -0.553173152557850190E+05
    0.274595483044896014E+02    0.194330765971417255E-01   -0.173184148271872718E+01   -0.506228831512531841E+00   -0.553173039539288147E+05
    0.266903684034548476E+02    0.162863139886455927E-01   -0.181216323085930164E+01   -0.503517537168829854E+00   -0.553172271363118998E+05
    0.288730321543077864E+02    0.227577972150483504E-01   -0.172845073691006368E+01   -0.502297396204704150E+00   -0.553172001607974380E+05
    0.265210467807077492E+02    0.280793794400502512E-01   -0.179300693691519930E+01   -0.501404129594914316E+00   -0.553171956170432823E+05
    0.293046992787963703E+02    0.133513869512177086E-01   -0.178826504866444336E+01   -0.503253397856263884E+00   -0.553171952319902994E+05
    0.257715644140365399E+02    0.242012770817798643E-01   -0.176522075045282834E+01   -0.505221404267089280E+00   -0.553171761694619418E+05
    0.272566828335893376E+02    0.942774216989014299E-02   -0.182149458693510713E+01   -0.503815262397214969E+00   -0.553171600586341665E+05
    0.315168080440428824E+02    0.203104678260030320E-01   -0.175202795495169639E+01   -0.500946453906194744E+00   -0.553171522858830576E+05
    0.265604113392943439E+02    0.281490654562977505E-01   -0.178927071639355662E+01   -0.501284314252136376E+00   -0.553171497714479337E+05
    0.280402971383165251E+02    0.346028571539789831E-01   -0.173538850907145448E+01   -0.502070672688054831E+00   -0.553171454419200891E+05
    0.260460083522279113E+02    0.230484829851630296E-01   -0.177813809170223713E+01   -0.503629750792254249E+00   -0.553171346775702477E+05
    0.243703663419607537E+02    0.330453726682253257E-01   -0.176227995830959361E+01   -0.505271065120119545E+00   -0.553171283144769695E+05
    0.261250097643574222E+02    0.262966514716140784E-01   -0.178705145458620307E+01   -0.502185228492204594E+00   -0.553171200843360421E+05
    0.269312097498592706E+02    0.256190969775825055E-01   -0.173086793211690582E+01   -0.504998369054949769E+00   -0.553170895488421229E+05
    0.289573891491690745E+02    0.309554502680006206E-01   -0.176456430681204979E+01   -0.500694020693729147E+00   -0.553170820314871671E+05
    0.286779844475514665E+02    0.229707099761967161E-01   -0.177813489139575798E+01   -0.501706816431465530E+00   -0.553170725979462513E+05
    0.267800957353848474E+02    0.317824135492905599E-01   -0.176337315614791579E+01   -0.502092900032222733E+00   -0.553170602974011927E+05
    0.271594606683457087E+02    0.799621103907471875E-02   -0.172754545336697984E+01   -0.508841708333200859E+00   -0.553170364868015531E+05
    0.265951306927673379E+02    0.279693464509829966E-01   -0.179732261273255811E+01   -0.501316997500615980E+00   -0.553170274086710779E+05
    0.258630255348106104E+02    0.327990902886097155E-01   -0.174290644978895659E+01   -0.503225840084416731E+00   -0.553170138890896706E+05
    0.276453059195740423E+02    0.250499675460815786E-01   -0.174549223230247996E+01   -0.504186019556126297E+00   -0.553169688557014306E+05
    0.250894374738586379E+02    0.414330675442594679E-01   -0.172973326376369152E+01   -0.502415827810044568E+00   -0.553169588081498441E+05
    0.265704718497226970E+02    0.317811330873983000E-01   -0.173989366147811020E+01   -0.503269220241646664E+00   -0.553169493912689068E+05
    0.260737863413305533E+02    0.242193128973135739E-01   -0.172676154388194569E+01   -0.506228470405056807E+00   -0.553169351818482974E+05
    0.279337141200093981E+02    0.162194844761923279E-01   -0.178783124676476368E+01   -0.504103237513949587E+00   -0.553169212759236543E+05
    0.265793664516103618E+02    0.360481724109205370E-01   -0.173639598379217386E+01   -0.502352454871207943E+00   -0.553169191108077503E+05
    0.285264439343485492E+02    0.240728972662785333E-01   -0.177294905337838937E+01   -0.501922629715342516E+00   -0.553169060416542125E+05
    0.266928701575302760E+02    0.355984263636565518E-01   -0.175094826350328248E+01   -0.501487973049120406E+00   -0.553168988269544061E+05
    0.268410892436540536E+02    0.157366989885099097E-01   -0.171442194360481781E+01   -0.504465040414017629E+00   -0.553168930813958577E+05
    0.262127193369030884E+02    0.931977575931334720E-02   -0.169319350171735472E+01   -0.504273522716167655E+00   -0.553168778140302602E+05
    0.271926455441647050E+02    0.240671143771804021E-01   -0.176074199153147326E+01   -0.503661901067491868E+00   -0.553168714875333098E+05
    0.266601807753283531E+02    0.263315572955502945E-01   -0.172527106449801404E+01   -0.504510950588144880E+00   -0.553168581557347425E+05
    0.276285265624571892E+02    0.517107862526188823E-02   -0.176094185295143868E+01   -0.508154920276914002E+00   -0.553168175884755692E+05
    0.283829910844777231E+02    0.295290050376366721E-01   -0.174272333616321862E+01   -0.502895207029056213E+00   -0.553168074469786370E+05
    0.268418426955615672E+02    0.149233568286010632E-01   -0.181837509158781030E+01   -0.502929131363218485E+00   -0.553168056683781688E+05
    0.283887128566051175E+02    0.292970465988892544E-01   -0.173902568555667947E+01   -0.502907061681852063E+00   -0.553167895351690531E+05
    0.298231908602206488E+02    0.246655291837598947E-01   -0.177179752153550041E+01   -0.500791348863314667E+00   -0.553167810024223581E+05
    0.276818552894291230E+02    0.144129048074747943E-01   -0.170748646160490924E+01   -0.501908998855195687E+00   -0.553167714913116943E+05
    0.265388728969278347E+02    0.280968210135319404E-01   -0.176069387266591315E+01   -0.503200104985654040E+00   -0.553167617163005052E+05
    0.252898668058744676E+02    0.380709900398109591E-01   -0.174073027577297212E+01   -0.502389635357925357E+00   -0.553167414805264416E+05
    0.277536755544356382E+02    0.204960694871444103E-01   -0.179176438801224114E+01   -0.502662162625037379E+00   -0.553166752269025528E+05
    0.267318622289680903E+02    0.192363126383515264E-01   -0.175667196650581947E+01   -0.505170303114636177E+00   -0.553166506634069738E+05
    0.289336186854928172E+02    0.139620140643167290E-01   -0.179124272309252253E+01   -0.503098556812977549E+00   -0.553166489560486370E+05
    0.256360607749998834E+02    0.246549729119638038E-01   -0.173776932109367310E+01   -0.505639995173439605E+00   -0.553166418079586656E+05
    0.276647114694451233E+02    0.318687871899821576E-01   -0.176197785158913356E+01   -0.501177771697364882E+00   -0.553166282805596129E+05
    0.281717025095236906E+02    0.147898055881582960E-01   -0.177473782913908984E+01   -0.504193392835172727E+00   -0.553165995708305927E+05
    0.255032824645898017E+02    0.401761602953300476E-01   -0.176662466866121504E+01   -0.500541801295764976E+00   -0.553165982606518955E+05
    0.276125721880218080E+02    0.272373012662691025E-01   -0.176363434893005966E+01   -0.502201265518300133E+00   -0.553165935689176913E+05
    0.253748546338702852E+02    0.184167482002975912E-01   -0.176350202238647080E+01   -0.506741907049005569E+00   -0.553165807051255906E+05
    0.258572287137088352E+02    0.231942072059599033E-01   -0.171491690908630345E+01   -0.504506124025850156E+00   -0.553165783847919593E+05
    0.267915127114503875E+02    0.287591155982378915E-01   -0.176621260903562183E+01   -0.502079832922306846E+00   -0.553165673987523769E+05
    0.262952210455219380E+02    0.191235671882901241E-01   -0.170903619349297364E+01   -0.503635798952871472E+00   -0.553165310680085604E+05
    0.295066631297533171E+02    0.186982301138606637E-01   -0.173156827871767693E+01   -0.502646175747042623E+00   -0.553165163565967086E+05
    0.311770473611938108E+02    0.148678162996542587E-01   -0.176251588795070058E+01   -0.501341869953470631E+00   -0.553165157219428002E+05
    0.277372679336090044E+02    0.454230603771504145E-02   -0.183687650263791391E+01   -0.502644775222963691E+00   -0.553164788969251240E+05
    0.273694202361003178E+02    0.168270374559501487E-01   -0.179216961683731202E+01   -0.503949572850810323E+00   -0.553164745666342351E+05
    0.261268491872143969E+02    0.347983959724339417E-01   -0.176541307823583860E+01   -0.501210113789444023E+00   -0.553164457479083212E+05
    0.268792786972441462E+02    0.295415588978213371E-01   -0.176341361667329966E+01   -0.501989374864212579E+00   -0.553164430682350649E+05
    0.302789614763605854E+02    0.196789567902229540E-01   -0.174972908551251649E+01   -0.502548388476476759E+00   -0.553164387885338583E+05
    0.284628389438895084E+02    0.242593577512640289E-01   -0.176641632339773635E+01   -0.502248242030251202E+00   -0.553163816075394061E+05
    0.274833030482036200E+02    0.845250433422140186E-02   -0.177799309323475585E+01   -0.506076499401379110E+00   -0.553163767340868581E+05
    0.276974745884867133E+02    0.194541864609213758E-01   -0.175769251972297802E+01   -0.504308799790797124E+00   -0.553163693742859978E+05
    0.267058356699832871E+02    0.890940957566119284E-03   -0.168979000153860448E+01   -0.504139299734023716E+00   -0.553163691248685936E+05
    0.270093802171406807E+02    0.219940636860788963E-01   -0.175528372528678767E+01   -0.504041966394254803E+00   -0.553163577812888252E+05
    0.292071094081705169E+02    0.224424413149693532E-01   -0.173347718525118277E+01   -0.502450265756135828E+00   -0.553163561619593966E+05
    0.273445500318168229E+02    0.243381591636379971E-01   -0.174811521653990143E+01   -0.503718129411028226E+00   -0.553163470830831575E+05
    0.250408896040542714E+02    0.377926339385232443E-01   -0.175295770566691123E+01   -0.502323433604956904E+00   -0.553163393803437939E+05
    0.281305793226495418E+02    0.285099169148265857E-01   -0.177054683885114295E+01   -0.500721087422888456E+00   -0.553162942884215372E+05
    0.262665639374916182E+02    0.162193584674003195E-01   -0.177803529728910448E+01   -0.504304882938183763E+00   -0.553162857153568038E+05
    0.293633472473289814E+02    0.167709354682939460E-01   -0.177456937296304829E+01   -0.502646052339573934E+00   -0.553162798193305280E+05
    0.254271100961737702E+02    0.348538649020546515E-01   -0.174801008229112709E+01   -0.502497796529774110E+00   -0.553162729986914128E+05
    0.245915753464471578E+02    0.416384904430975450E-01   -0.175458674089840905E+01   -0.501841722934722956E+00   -0.553162708897356351E+05
    0.256788242329315466E+02    0.380673028389271334E-01   -0.175622907998420641E+01   -0.501314714091245062E+00   -0.553162653381971249E+05
    0.272217833970262006E+02    0.189862094907898363E-01   -0.173407396149789728E+01   -0.505686585900939622E+00   -0.553162472424326697E+05
    0.289548782317575757E+02    0.163204089045549880E-01   -0.177102754906557114E+01   -0.503493962119817340E+00   -0.553162452697828558E+05
    0.296825204292304470E+02    0.242298162982191034E-01   -0.177108580999069076E+01   -0.500701881500588364E+00   -0.553162235276178326E+05
    0.282258272923129425E+02    0.143917426358171167E-01   -0.178711968044830050E+01   -0.503666244727015044E+00   -0.553162098811788746E+05
    0.268968173175163727E+02    0.188691091284759124E-01   -0.171790498178590512E+01   -0.503689983366282235E+00   -0.553162093221561372E+05
    0.244672078254908207E+02    0.113049410610939708E-01   -0.176672075937299256E+01   -0.509110709372035952E+00   -0.553161977684670564E+05
    0.268858332631224251E+02    0.247877097156922535E-01   -0.175336588142805416E+01   -0.503362917598109583E+00   -0.553161815398721883E+05
    0.265089779904026592E+02    0.248327832268287751E-01   -0.171163448332754076E+01   -0.501526259800850749E+00   -0.553161639664430404E+05
    0.291909741920254717E+02    0.175946681520596504E-01   -0.176975467665391539E+01   -0.503106882129783717E+00   -0.553161620515392715E+05
    0.283753118557470287E+02    0.133224194184244343E-01   -0.172477363003285200E+01   -0.504249706598085989E+00   -0.553161583280992127E+05
    0.292262357533504620E+02    0.207689945522115428E-01   -0.173767345440757537E+01   -0.503205735072950855E+00   -0.553161057347651440E+05
    0.273253316404255528E+02    0.236099308048373299E-01   -0.173403329842572096E+01   -0.504253564622036965E+00   -0.553160951086251298E+05
    0.279624545735534369E+02    0.369160007846314475E-01   -0.173670902419749873E+01   -0.500624334050234321E+00   -0.553160922580140614E+05
    0.272130067386738439E+02    0.144505036147025666E-01   -0.171880522935565350E+01   -0.504493948555693184E+00   -0.553160855469023372E+05
    0.259574456573661081E+02    0.136524644850121828E-01   -0.176617947686170385E+01   -0.506419349708466804E+00   -0.553160606066045439E+05
    0.279509426537268979E+02    0.326432701972111661E-01   -0.175700569840218312E+01   -0.500643453050925391E+00   -0.553160603930045036E+05
    0.254384594894732246E+02    0.226235025105842730E-01   -0.174950884275014618E+01   -0.505502224305305781E+00   -0.553160464728942461E+05
    0.274806928857782431E+02    0.107603510819154827E-01   -0.171608757157930492E+01   -0.504179963856474789E+00   -0.553160280453733285E+05
    0.264787281689874092E+02    0.329344847341349681E-01   -0.176139404014763512E+01   -0.501300718524205102E+00   -0.553160084532361798E+05
    0.289612059317143746E+02    0.177402280663717452E-01   -0.178928154721244326E+01   -0.501347489130493429E+00   -0.553159766174272881E+05
    0.270344048512539956E+02    0.223176157639668471E-01   -0.180525331771002007E+01   -0.501236195443859778E+00   -0.553159677447073918E+05
    0.284370946318901687E+02    0.273018774845780327E-01   -0.173556959014881818E+01   -0.502427884480126874E+00   -0.553159555515755492E+05
    0.266322561350217413E+02    0.329082586743242519E-01   -0.175092262669300069E+01   -0.501369482621635054E+00   -0.553159421640382207E+05
    0.295855803509353308E+02    0.874721862997772208E-02   -0.178790054930755193E+01   -0.502908445683415195E+00   -0.553159406187189888E+05
    0.277830820156949585E+02    0.311545222915637944E-01   -0.173350410973048419E+01   -0.501911042253603057E+00   -0.553159270738576088E+05
    0.312370731108596900E+02    0.213305926101391395E-01   -0.175033168314297427E+01   -0.500244144453524608E+00   -0.553159241925007809E+05
    0.276418042166706854E+02    0.123913675554410737E-01   -0.174120483092631528E+01   -0.506377328092498580E+00   -0.553159217313524641E+05
    0.268871908757988933E+02    0.223498419072294639E-01   -0.175584403053237015E+01   -0.503629577389453686E+00   -0.553159126467396272E+05
    0.276875869512047288E+02    0.264633089436112738E-01   -0.177095988043598673E+01   -0.500981425346137321E+00   -0.553159075491757467E+05
    0.259137040352083154E+02    0.219526681707458392E-01   -0.175912956124249487E+01   -0.504938107528255742E+00   -0.553158963767472451E+05
    0.265531679023557672E+02    0.104332371486095532E-01   -0.171961940001748537E+01   -0.507691380085590005E+00   -0.553158799616282995E+05
    0.283960020136679816E+02    0.292979992930877502E-01   -0.175617635089132462E+01   -0.501149265037136527E+00   -0.553158582744686864E+05
    0.282568307393119369E+02    0.258760768968026716E-01   -0.175096818006941568E+01   -0.502353548417010742E+00   -0.553158418860006641E+05
    0.290219248735428437E+02    0.656674430240135765E-02   -0.178761621703452600E+01   -0.504449895949746541E+00   -0.553158370494990741E+05
    0.313131724055180243E+02    0.135886152313026507E-01   -0.177102197666603245E+01   -0.500128357012743940E+00   -0.553158290514143591E+05
    0.259064689271133091E+02    0.134635890046687651E-01   -0.172548794150158757E+01   -0.508201069185500121E+00   -0.553158217718204251E+05
    0.285470216411134459E+02    0.204379129185461757E-01   -0.178280222407961841E+01   -0.501128070722162366E+00   -0.553158035914643624E+05
    0.282532217106968702E+02    0.214804867851614012E-01   -0.176951425294570086E+01   -0.502209061608013929E+00   -0.553157981761807314E+05
    0.265463225549558466E+02    0.129852625685715276E-01   -0.171769801517755427E+01   -0.506253634668603070E+00   -0.553157785184951572E+05
    0.259337847361579001E+02    0.233044206937212534E-01   -0.177162529401391744E+01   -0.503248468738951793E+00   -0.553157777740737729E+05
    0.277975627147840569E+02    0.215193918125957603E-01   -0.173282228167295860E+01   -0.504078526376046998E+00   -0.553157695098648765E+05
    0.277915910014908363E+02    0.322268907291880860E-01   -0.173393875575692813E+01   -0.501522608417858340E+00   -0.553157641822603255E+05
    0.262453490545756480E+02    0.207541659507156431E-01   -0.177462868840041588E+01   -0.503145116217579069E+00   -0.553157623113628724E+05
    0.268000486260585831E+02    0.254313337218024897E-01   -0.179373324525052458E+01   -0.500835213073936636E+00   -0.553157621351048510E+05
    0.270596484293891990E+02    0.244392753606151696E-01   -0.174645898893369722E+01   -0.503288740809959556E+00   -0.553157539977556662E+05
    0.291597339543886136E+02    0.235026345824728283E-01   -0.174835966525592146E+01   -0.502416795565042484E+00   -0.553157530413374916E+05
    0.274035875818447821E+02    0.287496099556060793E-01   -0.173481903241229363E+01   -0.502577636801627481E+00   -0.553157529315855427E+05
    0.281015705706732462E+02    0.180522799936946379E-01   -0.179882482506902397E+01   -0.501563119802745039E+00   -0.553157394726742787E+05
    0.260330776969536046E+02    0.159499824700024620E-01   -0.174346912578769286E+01   -0.506209635113464618E+00   -0.553157352986418482E+05
    0.281661723713173338E+02    0.352121208584397841E-01   -0.174655258812729519E+01   -0.500312532325809300E+00   -0.553157338607619895E+05
    0.276570954230420512E+02    0.258667893705609095E-01   -0.177282438488866756E+01   -0.500885363019112795E+00   -0.553157096575156902E+05
    0.268254592702454744E+02    0.320497160893459254E-01   -0.176579153051227178E+01   -0.500364551264921076E+00   -0.553157092849752007E+05
    0.266620587666463464E+02    0.848514955723805517E-02   -0.179693171806312835E+01   -0.505413069893675626E+00   -0.553157068412494045E+05
    0.290074308785666020E+02    0.183038006203655526E-01   -0.178466705215226318E+01   -0.500965067012892451E+00   -0.553157041803774264E+05
    0.265572829535996497E+02    0.220988139669894036E-01   -0.177087900824108702E+01   -0.502768158929779219E+00   -0.553156987303423521E+05
    0.255353942908050371E+02    0.218266659443160579E-01   -0.172629279950198677E+01   -0.506381594289106118E+00   -0.553156836794625997E+05
    0.281929422625468007E+02    0.142852055140555417E-01   -0.177974662172202835E+01   -0.503277075526022522E+00   -0.553156707078392938E+05
    0.258740813320476875E+02    0.373158527699718121E-01   -0.175651294753005094E+01   -0.500723683020798394E+00   -0.553156706177471497E+05
    0.283839695197942774E+02    0.319329298017402355E-01   -0.174848664041502433E+01   -0.500799941335625665E+00   -0.553156527040861693E+05
    0.264115979387621849E+02    0.773940910131869306E-02   -0.169446979522466767E+01   -0.503656613425974786E+00   -0.553156478504455008E+05
    0.300944778631847392E+02    0.152069291434422105E-01   -0.174127204842052019E+01   -0.503322651271805643E+00   -0.553156408810365829E+05
    0.279978652713531275E+02    0.220368712704487324E-01   -0.179762768083777957E+01   -0.500490536526704943E+00   -0.553156386844641529E+05
    0.262238592591796191E+02    0.175111311407456748E-01   -0.178557349697570689E+01   -0.503056137574510398E+00   -0.553156293886101776E+05
    0.276127183222164447E+02    0.199876186814683908E-01   -0.177705277040739040E+01   -0.502225453570940950E+00   -0.553156218762835197E+05
    0.284671466994240632E+02    0.274010106213013471E-01   -0.175600184357286504E+01   -0.501391388022134343E+00   -0.553156162226979650E+05
    0.290276414857816789E+02    0.165387747856278466E-01   -0.180559824762082632E+01   -0.500138381592797554E+00   -0.553156149660885567E+05
    0.258544984911167788E+02    0.150956621332139999E-01   -0.170075315854610531E+01   -0.503890789387406723E+00   -0.553156148863842827E+05
    0.290017148349496807E+02    0.142682077318713896E-01   -0.177132761395105032E+01   -0.503406183464005785E+00   -0.553156130624117504E+05
    0.281994867565589900E+02    0.254288682847752627E-01   -0.173401256718052044E+01   -0.502731638239747536E+00   -0.553156127753436740E+05
    0.282624510723838824E+02    0.109715615446351559E-01   -0.177444258216821660E+01   -0.504341640673575675E+00   -0.553156127213436848E+05
    0.262445345293555761E+02    0.293213501752134578E-01   -0.177092158966438329E+01   -0.501104994184549124E+00   -0.553156098251689982E+05
    0.279361579383586474E+02    0.207845299305063555E-01   -0.179721055864256463E+01   -0.500940134602067655E+00   -0.553156047192326369E+05
    0.271056413551556830E+02    0.106449016408663409E-01   -0.179646082319509803E+01   -0.504728047139512359E+00   -0.553156037467312854E+05
    0.279004078280400236E+02    0.131363422023878067E-01   -0.177530584439101524E+01   -0.503972143039193909E+00   -0.553155906685710070E+05
    0.274963405341848137E+02    0.244376607115095179E-01   -0.174530159507191485E+01   -0.503113778418617930E+00   -0.553155904476574869E+05
    0.271794306125427951E+02    0.244458235775463079E-01   -0.174216800054433496E+01   -0.503326118576333137E+00   -0.553155893514442287E+05
    0.276346314063302430E+02    0.258881040218676903E-01   -0.175125486603445424E+01   -0.502335812201092136E+00   -0.553155892731689455E+05
