KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
55.829720317576985 0.002470903228131873 -1.8222409878292187 -0.5002943819428007 40.0 0.0 0.0 -153937.75309255684 -12.400102188557867
54.28044606797141 0.011031943697962536 -1.813809987121629 -0.5000421070244307 40.0 0.0 0.0 -153937.73493089678 -10.903910181286658
55.95573763246393 0.004853199456914176 -1.8152999868141548 -0.5000384809950202 40.0 0.0 0.0 -153937.7311625365 -11.725050690499245
55.840218348473826 0.0054372254104029455 -1.818501969087067 -0.5001369988099671 40.0 0.0 0.0 -153937.68477267495 -11.6114209655364
54.75954805062162 0.002609881742145734 -1.805763231426894 -0.5003314340722991 40.0 0.0 0.0 -153937.65625313704 -12.34538115866027
54.93916990972033 0.002968637884829674 -1.8125167553974801 -0.5004423822641471 40.0 0.0 0.0 -153937.65126932372 -12.216583180022837
53.99588796522407 0.0010006196371973625 -1.8030935941551087 -0.5003969969287438 40.0 0.0 0.0 -153937.5606275681 -13.304065655770064
53.74289987700764 0.010444237122227756 -1.8105556278944501 -0.5000232717056852 40.0 0.0 0.0 -153937.5385877365 -10.958652759875264
55.89023724840794 0.004967726732542141 -1.8159872702881192 -0.5001003172354039 40.0 0.0 0.0 -153937.50399574562 -11.701726709661774
53.140062848017855 0.0027778072762471794 -1.8057397341232377 -0.5001923214720545 40.0 0.0 0.0 -153937.4809054934 -12.283024353309578
55.28310639782109 0.010366038560982078 -1.8182941239767465 -0.5000363775414227 40.0 0.0 0.0 -153937.44844143107 -10.966167903679636
53.20541540245399 0.006036737440975657 -1.8062932507300509 -0.5000841703645218 40.0 0.0 0.0 -153937.40843999732 -11.506827300675933
54.07802531670942 0.008986282690575666 -1.8075256441227547 -0.5000613626945913 40.0 0.0 0.0 -153937.38575051303 -11.108999123960615
53.93777984338179 0.008858857229541798 -1.8065986799115488 -0.5000634193874616 40.0 0.0 0.0 -153937.37022262884 -11.123280238690516
54.59121594908472 0.004599137376245024 -1.8180963300920043 -0.5003631971520623 40.0 0.0 0.0 -153937.35321267042 -11.778819700538445
55.058069591061596 0.0048995776024975905 -1.8175533614865789 -0.500417155243067 40.0 0.0 0.0 -153937.320899069 -11.715539937349345
54.34929911165271 0.004408528893523903 -1.8148252140436558 -0.5004229766875148 40.0 0.0 0.0 -153937.29088259346 -11.821147123816
55.61625272232332 0.004921313489647964 -1.8138458909750756 -0.5001469260146432 40.0 0.0 0.0 -153937.28908564345 -11.711113506441091
54.868684382205714 0.006715111301980167 -1.8074830641268953 -0.5000727535016676 40.0 0.0 0.0 -153937.2244609629 -11.400332044697691
54.54185998569706 0.002158521067909899 -1.8157112729852967 -0.5006086898760689 40.0 0.0 0.0 -153937.21980339172 -12.535262414328102
54.99687536080306 0.002783999368431672 -1.814678714009609 -0.5004727468809089 40.0 0.0 0.0 -153937.21442178724 -12.280797710358321
55.69111705358471 0.004397292190459218 -1.8241912498751962 -0.5001391531914714 40.0 0.0 0.0 -153937.18857609187 -11.823699216675085
54.23766643677359 0.005666832783568026 -1.8097702150517987 -0.5002935963215136 40.0 0.0 0.0 -153937.17135008072 -11.570059916663908
55.14284388130301 0.009987298328685215 -1.8194824949197248 -0.5001029350230599 40.0 0.0 0.0 -153937.14654850817 -11.003387440091625
55.169259121753626 0.008342455919008939 -1.8180459951937973 -0.5001680503108319 40.0 0.0 0.0 -153937.12330391782 -11.183338885930851
55.55695794322838 0.00491781101378918 -1.8115171080508112 -0.5000348022316827 40.0 0.0 0.0 -153937.10368012465 -11.71182544940913
53.6583935324284 0.0020814809927330903 -1.8056895988234782 -0.5004462844574045 40.0 0.0 0.0 -153937.0744481724 -12.571606000204898
54.94726098091229 0.009698004349441174 -1.814400085775009 -0.5000519519263902 40.0 0.0 0.0 -153937.0502586943 -11.032780482290622
54.39408330307066 0.0009116237320415938 -1.8187242719665524 -0.5003122381386431 40.0 0.0 0.0 -153937.01555089006 -13.39721302126381
55.12124907603561 0.004850993654187514 -1.8102937386969429 -0.5001754822529256 40.0 0.0 0.0 -153937.01403465282 -11.725505295107599
53.818736095286695 0.006150774613806618 -1.8084030923465595 -0.5002674767777404 40.0 0.0 0.0 -153937.0110388075 -11.488113212192847
54.485802326750374 0.0032150276430903185 -1.809263325954545 -0.5004127748621969 40.0 0.0 0.0 -153936.99492864427 -12.136850701118206
54.36411501708858 0.008665292951863983 -1.8123493196475917 -0.5001298950739845 40.0 0.0 0.0 -153936.9761262002 -11.145371717544045
54.50519562310694 0.0025825943989726597 -1.809829030816539 -0.500451763268861 40.0 0.0 0.0 -153936.81523516303 -12.355891571158036
54.89318292203646 0.005929894663326476 -1.8077164458955972 -0.5000892784871889 40.0 0.0 0.0 -153936.78474076424 -11.524684345313094
53.184768615312116 0.0007186711776037098 -1.8055684613486527 -0.5002734575953598 40.0 0.0 0.0 -153936.7643358408 -13.635036379106651
54.504621434221754 0.01040494716126602 -1.8144778189116666 -0.5000181409467852 40.0 0.0 0.0 -153936.75236299072 -10.962421596457652
54.48394984266766 0.008750576867022238 -1.8088827933968874 -0.500035679038342 40.0 0.0 0.0 -153936.75011989303 -11.135578070474033
55.573804632609956 0.004044484434504655 -1.8166483206292627 -0.5002671362825488 40.0 0.0 0.0 -153936.74717446743 -11.907333575598983
55.30277475528371 0.010376631798015882 -1.819962818695109 -0.5000180763426125 40.0 0.0 0.0 -153936.63277714266 -10.965146544524849
54.58278071608504 0.0063105030307610615 -1.8111422777235329 -0.5002219805866739 40.0 0.0 0.0 -153936.62138358012 -11.462476178292683
54.07479309660416 0.004828049959271025 -1.8108182760230402 -0.5003496908671083 40.0 0.0 0.0 -153936.6056426937 -11.730246168211437
54.5435845755409 0.001619962594685075 -1.819272939231588 -0.500327761951953 40.0 0.0 0.0 -153936.59683705293 -12.82228231230097
55.1900844408691 0.0049252245062272135 -1.8157889919614398 -0.5002874140482505 40.0 0.0 0.0 -153936.5929431442 -11.71031911856845
54.90150282778631 0.010485917300162101 -1.8168871177607506 -0.5000095408230076 40.0 0.0 0.0 -153936.5786280017 -10.954670112580438
54.87653786270205 0.007919667585514203 -1.8118146579731105 -0.5000842210362397 40.0 0.0 0.0 -153936.56694775302 -11.23534615432306
55.05035182385085 0.007141177631930307 -1.8162097546971347 -0.5001938336877161 40.0 0.0 0.0 -153936.51191705436 -11.338815736420404
55.56848468850115 0.006416078572698292 -1.8244554715469847 -0.5000073629677972 40.0 0.0 0.0 -153936.5047785999 -11.44588467836099
53.52883383741474 0.00561237210085306 -1.8072000837102151 -0.5002410887373365 40.0 0.0 0.0 -153936.49914563462 -11.579716719448559
54.048136875349776 0.005382646736524684 -1.8067755105613348 -0.5002231375163109 40.0 0.0 0.0 -153936.49521092683 -11.621509551353622
54.744170127324296 0.009525879533613479 -1.820356972907405 -0.500006311595012 40.0 0.0 0.0 -153936.42551785824 -11.05068780173746
54.2506817604021 0.004615230874250886 -1.813417039862193 -0.5003844314786523 40.0 0.0 0.0 -153936.3928563047 -11.775326590633362
55.06459024172772 0.00828778983642706 -1.822952569984242 -0.5001150986857357 40.0 0.0 0.0 -153936.35019938793 -11.189913054512893
55.02483789965556 0.006726000608890979 -1.8200430705151773 -0.5002902144255068 40.0 0.0 0.0 -153936.33330252866 -11.398711770210998
53.863900821012194 0.005936556958354061 -1.8056565361152912 -0.5001647908191389 40.0 0.0 0.0 -153936.3260915688 -11.523561479310374
54.74911286098603 0.004075343230386495 -1.8216698749137736 -0.5001581752156636 40.0 0.0 0.0 -153936.3163517312 -11.899732730808697
54.750376006967116 0.0008638711151560083 -1.8209437039665393 -0.50037425332971 40.0 0.0 0.0 -153936.31319446355 -13.451016752155681
54.34771331274415 0.003863411495856433 -1.8195964463500134 -0.5000271387901085 40.0 0.0 0.0 -153936.31040309594 -11.953136821491785
53.80999087290598 0.0036881085323430705 -1.8023427874942546 -0.5000261284412857 40.0 0.0 0.0 -153936.29258664258 -11.999573467452556
55.400698470034804 0.008170863367695853 -1.8194913520978826 -0.5000964576827327 40.0 0.0 0.0 -153936.28877350938 -11.20412148274184
55.20314796261072 0.0020319617662880422 -1.8250262156750183 -0.5002576476511722 40.0 0.0 0.0 -153936.19683427276 -12.59568390860706
55.46027398729648 0.006809284331287785 -1.8210740014598201 -0.5001839887798583 40.0 0.0 0.0 -153936.15725108358 -11.386405638150237
55.057840845238324 0.005046950088081726 -1.8146705921482258 -0.5002573472723193 40.0 0.0 0.0 -153936.1553934825 -11.68590506159994
54.89392403762376 0.007055214839542786 -1.8204090912199935 -0.5002325043917213 40.0 0.0 0.0 -153936.11726568494 -11.350926193283552
54.889994373975654 0.005460451642487705 -1.8115560783399092 -0.5001846416911397 40.0 0.0 0.0 -153936.09015905988 -11.607158398885069
55.21228122158921 0.0015526635036638263 -1.806606962152905 -0.5000281370184796 40.0 0.0 0.0 -153936.08822920814 -12.864713490342577
55.29813609094467 0.006300411042185464 -1.8177499346687267 -0.5001865121751705 40.0 0.0 0.0 -153936.06281727907 -11.464076674009771
55.027938522503874 0.00608423680759775 -1.809153961564605 -0.5000346288211301 40.0 0.0 0.0 -153936.03895524796 -11.498989807211778
54.25386620893711 0.007987842791677385 -1.8155637123029906 -0.5000414013907415 40.0 0.0 0.0 -153936.01282821508 -11.226774833694243
53.924888848060974 0.0061087290682133805 -1.8076180839022762 -0.500177521874916 40.0 0.0 0.0 -153935.985516445 -11.494972410563467
54.80782005498998 0.008913025286363549 -1.8182196255755396 -0.5001024338410289 40.0 0.0 0.0 -153935.95385425325 -11.117184452404931
54.16700156235666 0.003061937469109801 -1.804699063055993 -0.5002795137608778 40.0 0.0 0.0 -153935.94092759833 -12.185638621332643
54.54005104709301 0.004245491275103039 -1.8063202263685785 -0.5001884817631486 40.0 0.0 0.0 -153935.91593163143 -11.858830394870527
54.20616465197333 0.0056077586504075135 -1.8170042140866058 -0.5000078814636115 40.0 0.0 0.0 -153935.88106792278 -11.580539063217678
54.64547924276751 0.00358812487505264 -1.818261350758273 -0.5003495647414726 40.0 0.0 0.0 -153935.88043455424 -12.02705733285526
55.26507545026682 0.0007767188432570946 -1.8236643994484498 -0.5005239304665108 40.0 0.0 0.0 -153935.86904555137 -13.557361877934614
55.68822227018564 0.00400505504215966 -1.814803083723645 -0.5001076862753049 40.0 0.0 0.0 -153935.86670630894 -11.917130283824097
55.66806314114333 0.002500856130776066 -1.8246865149839813 -0.5001756879414891 40.0 0.0 0.0 -153935.85624302473 -12.388052851017559
53.942318349637986 0.003607513381179045 -1.812396491874007 -0.5002421105684434 40.0 0.0 0.0 -153935.85306074118 -12.02166838229914
55.30782043983722 0.0067995270332925975 -1.8244850398744208 -0.5000881440955665 40.0 0.0 0.0 -153935.85203982366 -11.387839583969289
55.03549480830072 0.009519593567512571 -1.8189535593118331 -0.5000484469667419 40.0 0.0 0.0 -153935.832663576 -11.051347882617108
53.223260447451196 0.006778323750722282 -1.8032857380666216 -0.5000261818353393 40.0 0.0 0.0 -153935.82420482358 -11.390962754844058
55.105070880642025 0.009750432067808214 -1.82231991051906 -0.5000705115587865 40.0 0.0 0.0 -153935.8230921775 -11.027389180727862
53.92601751850615 0.0077794071088453645 -1.810833555864737 -0.5001262065606338 40.0 0.0 0.0 -153935.81784510647 -11.253214892550684
54.89234642279452 0.005826903532243054 -1.8150128254765738 -0.5002472938234046 40.0 0.0 0.0 -153935.81415795456 -11.542204860285679
54.68998815216456 0.003959167536351087 -1.8175024298139262 -0.5004288949305806 40.0 0.0 0.0 -153935.80899713337 -11.928653761626602
54.89365359453462 0.009919018184424696 -1.8183546835370186 -0.5000188883391585 40.0 0.0 0.0 -153935.79650749397 -11.01024738901804
54.746706044034816 0.003340673906951249 -1.8075087513502324 -0.500207330074617 40.0 0.0 0.0 -153935.78707081807 -12.098514239031648
54.96214968833962 0.00619080572183224 -1.8162999678025318 -0.5002353476870804 40.0 0.0 0.0 -153935.7845942931 -11.481626078582018
54.804174057943555 0.005185081086928837 -1.817318159490568 -0.5003386025169974 40.0 0.0 0.0 -153935.77725696933 -11.65890393473546
54.34696722292749 0.001135204579848919 -1.80802653882622 -0.5004502212447628 40.0 0.0 0.0 -153935.75777230918 -13.177872267726034
53.65001328985616 0.002545317769698729 -1.8107603086531916 -0.5001864856168661 40.0 0.0 0.0 -153935.74696925166 -12.370430511371769
54.582921009884096 0.0030830573095041746 -1.80871222524616 -0.5003000933198569 40.0 0.0 0.0 -153935.71874293228 -12.17876478079878
54.63999978764676 0.00577301254614762 -1.8126687338625145 -0.5002235732804543 40.0 0.0 0.0 -153935.7000193317 -11.551496439494596
55.04412391212976 0.005039584858231494 -1.8108518603394315 -0.5001184529116833 40.0 0.0 0.0 -153935.67602976452 -11.687365457812238
54.52303924620079 0.004059574516338832 -1.816786979707156 -0.5003254176856387 40.0 0.0 0.0 -153935.65962666753 -11.90360951170014
54.619872449362624 0.0065856125589825645 -1.809647920731211 -0.500110390208413 40.0 0.0 0.0 -153935.6474140607 -11.419804808338188
54.17934980628993 0.004208194507575615 -1.8064850938747004 -0.500229232280244 40.0 0.0 0.0 -153935.64563052665 -11.867654188033203
53.246911566042726 0.006752257182849798 -1.8038655171150704 -0.5000353117190075 40.0 0.0 0.0 -153935.64560941356 -11.394815686594043
54.6188042312696 0.00717464247908247 -1.8194124890484396 -0.5000398291019232 40.0 0.0 0.0 -153935.6324479151 -11.334140581757236
55.042874066851354 0.00879914373194164 -1.8176424682406356 -0.500067078663863 40.0 0.0 0.0 -153935.62955550523 -11.130043424825207
54.21557407501593 0.004553183290785724 -1.8057467528195845 -0.5001878347058888 40.0 0.0 0.0 -153935.60926194958 -11.788861776758672
54.95584474136594 0.006599110562114715 -1.8194154645297742 -0.5002480849693747 40.0 0.0 0.0 -153935.60770733637 -11.417757315617152
54.948776533625434 0.006409327567253954 -1.8140298825264862 -0.5001555003863118 40.0 0.0 0.0 -153935.6037685772 -11.446937419062365
55.2457188922777 0.0018068615266276316 -1.8235920757053203 -0.5004578416651184 40.0 0.0 0.0 -153935.59349500382 -12.713094101288753
54.80276601773796 0.006794582063850869 -1.8198698495393024 -0.5001772374105489 40.0 0.0 0.0 -153935.5928576203 -11.38856708931323
54.65021653122666 0.004746536208283913 -1.8201334265247369 -0.5001218584061435 40.0 0.0 0.0 -153935.58757538095 -11.747273556407261
54.94872080866902 0.0012471273496917862 -1.8149160445272212 -0.5004790658494844 40.0 0.0 0.0 -153935.5871578252 -13.083842407082813
54.576124499197256 0.003350929616792166 -1.8075754275621776 -0.5002438612992641 40.0 0.0 0.0 -153935.58660102673 -12.095449000762315
54.85624815383515 0.006835086929072861 -1.8105936476194968 -0.5000537782872545 40.0 0.0 0.0 -153935.58232225178 -11.382623532291863
55.24083622741093 0.0077796698314204936 -1.8157712195482996 -0.5000300104012481 40.0 0.0 0.0 -153935.56271592568 -11.253181122260063
55.605935352209485 0.006610394173189436 -1.8163221072542366 -0.5000152231108248 40.0 0.0 0.0 -153935.56093356048 -11.416048932150748
55.14968294326704 0.005731838906155802 -1.821785984626091 -0.5003242321203651 40.0 0.0 0.0 -153935.55397059198 -11.558654004595567
53.28919662572514 0.004207859020111536 -1.8027018161547654 -0.5001277213451498 40.0 0.0 0.0 -153935.5226314087 -11.867733913163974
53.994562726395706 0.0029749652077656298 -1.8128919641210473 -0.5002518852611666 40.0 0.0 0.0 -153935.51329160327 -12.214454065207871
54.35129432437705 0.00363168743067479 -1.8082140665474105 -0.5002788795154625 40.0 0.0 0.0 -153935.50039709496 -12.014989735192064
54.660986369618904 0.008072541491243222 -1.8118674707290021 -0.5000468153783038 40.0 0.0 0.0 -153935.49953886925 -11.216227431746745
54.966564635973306 0.006302259886756207 -1.8149862817687976 -0.5001732568071171 40.0 0.0 0.0 -153935.4358309515 -11.463783272694481
54.95424885272197 0.0071663917005586044 -1.813996671798684 -0.5000978851139175 40.0 0.0 0.0 -153935.4327392415 -11.335291215375726
55.2537583267979 0.0053046691024569645 -1.8243322894353895 -0.5001646594541787 40.0 0.0 0.0 -153935.4306034841 -11.636102228655837
54.91799778048494 0.005859063276484114 -1.8225390813734212 -0.5000856736637025 40.0 0.0 0.0 -153935.42182508178 -11.536700915259761
55.68294688169066 0.005183322001262307 -1.8203433799283586 -0.5000923182794876 40.0 0.0 0.0 -153935.41448136215 -11.659243248303689
55.34782963744627 0.00592551015626016 -1.8187909551597103 -0.500179792025877 40.0 0.0 0.0 -153935.40896087303 -11.52542400051324
53.47917966845508 0.007820645462714746 -1.8064901826882733 -0.5000241736763842 40.0 0.0 0.0 -153935.40145666627 -11.247928036828228
54.40624382281078 0.000495501725763415 -1.8210094464873685 -0.5000626320449406 40.0 0.0 0.0 -153935.39092823237 -14.006869417464085
53.005283933020785 0.0038158573092961314 -1.8029233944965324 -0.5000717443479403 40.0 0.0 0.0 -153935.3629062873 -11.965522000849152
54.532078123645704 0.0027603442476393054 -1.8212645005729144 -0.5000255915980469 40.0 0.0 0.0 -153935.33827829285 -12.289330804758546
54.674280352360036 0.00672703526080249 -1.8178397579384806 -0.5002179068477783 40.0 0.0 0.0 -153935.33560312778 -11.398557955664021
54.296326683435325 0.0040395626151328995 -1.8181365651929513 -0.5000308861077314 40.0 0.0 0.0 -153935.3335010737 -11.90855123134628
55.57606663945281 0.0045251667049485515 -1.8197548815572144 -0.5002089532593952 40.0 0.0 0.0 -153935.3300864331 -11.795033929710343
54.509981930949735 0.003414721366075043 -1.8103238511639734 -0.5003117626806821 40.0 0.0 0.0 -153935.32125894586 -12.076590979085282
54.64193425763694 0.0050163647435875055 -1.8164405469027778 -0.5003183643581295 40.0 0.0 0.0 -153935.31164621946 -11.69198361147452
54.45331224021396 0.007480546967308927 -1.8112281201951035 -0.5000708073286058 40.0 0.0 0.0 -153935.29702890836 -11.292388347361427
53.728875028880346 0.008336376360473142 -1.8092936011483063 -0.5000443746693799 40.0 0.0 0.0 -153935.27743604846 -11.184067883952594
54.77219567154589 0.005297468282626625 -1.8170529292759103 -0.5002955407626475 40.0 0.0 0.0 -153935.2557342265 -11.637460587489535
55.50346620365688 0.0025131029675965464 -1.821219855168831 -0.5003809986451317 40.0 0.0 0.0 -153935.2245256421 -12.383167755116926
55.68148330985771 0.0023252360982742924 -1.813933844808671 -0.500092355457479 40.0 0.0 0.0 -153935.21986257404 -12.460864253790366
55.859558913348906 0.0039438128019579225 -1.8200418782162642 -0.5000334926044139 40.0 0.0 0.0 -153935.21541514192 -11.932539554868871
55.08522867267185 0.002014786932050634 -1.8125784067384876 -0.5003034327777982 40.0 0.0 0.0 -153935.21359713082 -12.604172161869556
54.48183728639585 0.0029560561648570407 -1.8053837095979874 -0.5002114758150027 40.0 0.0 0.0 -153935.21002178048 -12.22083038738133
54.0133869258668 0.005222561421743313 -1.804466192005793 -0.5000930359799165 40.0 0.0 0.0 -153935.2019206871 -11.65170150469612
55.23365731008353 0.0021533634867802963 -1.8104547158178994 -0.5001676944205702 40.0 0.0 0.0 -153935.18129982377 -12.537654674850351
53.81393873546014 0.0018072688941410293 -1.806921594969437 -0.5003804776384433 40.0 0.0 0.0 -153935.16854237203 -12.712868671088799
55.31232548200736 0.004825079236487683 -1.8224089145355071 -0.5003203508361511 40.0 0.0 0.0 -153935.15318455978 -11.730861657706807
54.015740736313816 0.00842403952745495 -1.812304517644891 -0.5000363386731723 40.0 0.0 0.0 -153935.15188373168 -11.1736072945696
55.35633449587985 0.008442623967106282 -1.8211124265206609 -0.5000541255523485 40.0 0.0 0.0 -153935.14991277794 -11.171403657010302
54.69296447819874 0.007851906945181134 -1.8150297620290214 -0.500087770437291 40.0 0.0 0.0 -153935.13659180235 -11.243938784380187
54.216984171919535 0.008187848288695225 -1.8145775095067291 -0.5000239080099873 40.0 0.0 0.0 -153935.13243216733 -11.202044968565964
53.981236336590484 0.005542919430770494 -1.8067048392921712 -0.5001330716972356 40.0 0.0 0.0 -153935.1293375099 -11.592168719841915
55.190464742155775 0.006748184781379678 -1.8217279919060958 -0.5002232286773736 40.0 0.0 0.0 -153935.128168222 -11.395418976434566
55.438009241617294 0.004856119708154246 -1.8177968956080341 -0.5001798511960378 40.0 0.0 0.0 -153935.11884735012 -11.724449159467621
54.28914500716198 0.005044627418910481 -1.8078769818049119 -0.5001600750867841 40.0 0.0 0.0 -153935.10104977412 -11.686365376055019
54.33191472161827 0.0049988720038181365 -1.80583350264823 -0.5001194313213997 40.0 0.0 0.0 -153935.08947608582 -11.695476811242244
53.767152314378066 0.0046600448275344345 -1.8062404572001096 -0.5001870954925942 40.0 0.0 0.0 -153935.08673306764 -11.765663485803334
54.95343132411027 0.0057183429663504445 -1.8227662582204016 -0.500081644442254 40.0 0.0 0.0 -153935.07588267126 -11.561011311886304
54.932858358827204 0.0063315716940510304 -1.8171013076015579 -0.5002011158318274 40.0 0.0 0.0 -153935.0503045554 -11.459143117438337
55.31883412105068 0.005304473825496427 -1.8187337006255972 -0.5002023217972242 40.0 0.0 0.0 -153935.04864426955 -11.636139041267427
55.4126206922759 0.00401588541293633 -1.8253198463535243 -0.5000485249650279 40.0 0.0 0.0 -153935.0427219853 -11.914429772742015
55.21798408850715 0.003950501998125682 -1.820150539693436 -0.5003481981776874 40.0 0.0 0.0 -153935.03952735846 -11.930844876306207
54.020041180468404 0.006442882963757407 -1.8134031782327613 -0.500043989101878 40.0 0.0 0.0 -153935.03906065787 -11.441715747540847
54.985123285845134 0.008090345938721771 -1.8216138649317124 -0.5000891840470243 40.0 0.0 0.0 -153935.03167115373 -11.21402435173962
54.22179044663056 0.006022902716442779 -1.806898833597699 -0.5000783205559607 40.0 0.0 0.0 -153935.02936155998 -11.509121658177474
55.154331190401635 0.005569871524266975 -1.8205258990928919 -0.5002716860211911 40.0 0.0 0.0 -153935.0199463067 -11.587318116769811
54.516878822364376 0.005792870045656607 -1.8183840436670817 -0.5000656248883439 40.0 0.0 0.0 -153935.0152234389 -11.548062668227814
54.95377261136488 0.007599702298600273 -1.812795299163603 -0.5000113116613045 40.0 0.0 0.0 -153935.01302649442 -11.276585484841053
55.467080755581954 0.0021131740228444128 -1.8186968656146292 -0.5003541135875413 40.0 0.0 0.0 -153935.00854123806 -12.5564945850217
55.636837189425236 0.0037095098356972433 -1.8196284148112138 -0.5002151845313487 40.0 0.0 0.0 -153935.00242651676 -11.993787479477266
54.9685830894341 0.005738104638645022 -1.8219031565128871 -0.5001631087098537 40.0 0.0 0.0 -153934.99937469696 -11.55756146836908
54.80069912398748 0.002275911233840525 -1.8189324912293081 -0.5004334283553464 40.0 0.0 0.0 -153934.99561390124 -12.48230528293903
54.80053503835944 0.005985164385990875 -1.8184626380774296 -0.5002479875322425 40.0 0.0 0.0 -153934.99311435423 -11.515407099607149
54.04725215377232 0.004013939397360129 -1.8084940240747949 -0.5002526243447711 40.0 0.0 0.0 -153934.98424344524 -11.91491446704207
54.60697385975778 0.004697503957962645 -1.805759467574901 -0.5000757040052175 40.0 0.0 0.0 -153934.98269984915 -11.757657317085211
54.035965540107235 0.007460233963955199 -1.813272133258196 -0.5000147139120203 40.0 0.0 0.0 -153934.97973257757 -11.295107433879597
54.55984927386146 0.0026105399710214224 -1.8086340340015659 -0.5002840119972363 40.0 0.0 0.0 -153934.96851355204 -12.345128984632783
54.03949455679222 0.004617195679006949 -1.813676090819333 -0.5001179080631282 40.0 0.0 0.0 -153934.9673142112 -11.774900962372342
55.654818625277514 0.003529125011592148 -1.8236243143423263 -0.5001269588522814 40.0 0.0 0.0 -153934.96367414691 -12.043637041836735
55.29706592628146 0.0023024838084730534 -1.8219063486546123 -0.5004600256156806 40.0 0.0 0.0 -153934.95216310504 -12.470697360798471
54.72832126456942 0.001986950636167523 -1.8161717937261967 -0.5004787224390217 40.0 0.0 0.0 -153934.9445213074 -12.618084472331091
55.10383558960514 0.008326381764380763 -1.822454531944914 -0.5001032258072042 40.0 0.0 0.0 -153934.93281649353 -11.185267489200072
54.45096656725124 0.00352047996328414 -1.8135780777597108 -0.5003451074184078 40.0 0.0 0.0 -153934.9103302942 -12.046089666308525
55.31085646597896 0.006664323151844373 -1.8238288254819042 -0.5001436333130984 40.0 0.0 0.0 -153934.90933108362 -11.407923940547395
54.44987488958414 0.0029188665203824828 -1.8179865738226602 -0.5001818866535093 40.0 0.0 0.0 -153934.9005207244 -12.23349099119389
54.51407972922055 0.007139530469219391 -1.8118749542195112 -0.5000762858799939 40.0 0.0 0.0 -153934.89997513976 -11.339046416119633
55.116987857318485 0.0052121190655603986 -1.8185718228909749 -0.5002476210059839 40.0 0.0 0.0 -153934.85874926017 -11.653702958393175
54.64517896710507 0.002015228647941501 -1.8057159608299227 -0.5002090262726733 40.0 0.0 0.0 -153934.84367919984 -12.603952949171223
55.78931316239402 0.003837031527573664 -1.82261893515288 -0.5000254993998507 40.0 0.0 0.0 -153934.8377744844 -11.959988360045294
54.40117450307062 0.006912281256297112 -1.8091020653976164 -0.5000391470394994 40.0 0.0 0.0 -153934.8325970553 -11.371393175793887
55.10451581474196 0.008538656090366822 -1.8175974618465562 -0.5000171268327289 40.0 0.0 0.0 -153934.83217398345 -11.160093456719629
