

    0.488281249999984387E-03   -0.000000000000000000E+00    0.767110028808655100E-05    0.532969230531665659E+02    0.138938094974894533E+01   -0.115068050140987843E+01   -0.111962217127292618E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.939780873466675614E-05    0.441471499508256358E+02    0.136054484838717871E+01   -0.137217097900502027E+01   -0.105661938262365762E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.310247211650022760E-05    0.545586543245041966E+02    0.129757281768706800E+01   -0.103034489028380682E+01   -0.196665211896280612E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.170744853692227624E-04    0.505317259459082706E+02    0.136838581810148274E+01   -0.108753616885943383E+01   -0.187840296310290089E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.408046909453311328E-05    0.555246520607536738E+02    0.129107604430447021E+01   -0.110075930802995625E+01   -0.150143749482340372E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.456077363634809676E-05    0.683031320366521584E+02    0.149946646305709308E+01   -0.184932696001729457E+01   -0.188453324874193506E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.121739341787152292E-04    0.700789475381172480E+02    0.142163477539013461E+01   -0.184720588398014285E+01   -0.258071399672152646E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.108863493849182327E-04    0.428594361690124117E+02    0.154614151688294532E+01   -0.257610225727156417E+01   -0.153672272749684624E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.907813974880506769E-05    0.457568890447339527E+02    0.145087024700376621E+01   -0.235497991472123047E+01   -0.171211187018514188E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.909984224242353873E-05    0.504935695731813965E+02    0.155158057425085505E+01   -0.235640701083661419E+01   -0.160438642273352294E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.103467714474704515E-04    0.505123755603308595E+02    0.149143751009636638E+01   -0.233095409904647033E+01   -0.168681624008345254E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.194979521636966767E-04    0.515670007600288756E+02    0.155790942444273739E+01   -0.252225387976235904E+01   -0.175434367631622901E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.167590883202609659E-04    0.588314491798453147E+02    0.153522012891302539E+01   -0.271952149217217665E+01   -0.177730388766651792E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.123097990914520188E-04    0.395289563404352862E+02    0.146165455087467433E+01   -0.281987619304586934E+01   -0.179114456424964685E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.133774940873624688E-04    0.588024162252470575E+02    0.146540680052205108E+01   -0.166107938742043526E+01   -0.838685314160718232E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.120920973592105564E-05    0.580710816855185286E+02    0.138446473785611923E+01   -0.113090914609168380E+01   -0.106300299209508498E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.178856093343826290E-04    0.560007302838565550E+02    0.147976998158424333E+01   -0.130814446545070484E+01   -0.971296099556559600E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.271982487456616403E-05    0.625161863852635662E+02    0.145735464601986764E+01   -0.105298632095709599E+01   -0.765599792367675391E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.100173759255547107E-04    0.529768140574100670E+02    0.155706270491819043E+01   -0.125059716919364483E+01   -0.942696811631520415E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.982128130482898716E-05    0.585447284845959288E+02    0.136034202515742697E+01   -0.128777049943601796E+01   -0.114607434993159907E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.593921908989455904E-05    0.615080804793768792E+02    0.134633091923482096E+01   -0.101694428778617474E+01   -0.102534978381367603E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.111791483399702029E-04    0.633136854868646779E+02    0.156101276830600577E+01   -0.126649591962747987E+01   -0.107062875141714731E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.123682112517048219E-04    0.616133933759696504E+02    0.147474739709322322E+01   -0.113008266288037063E+01   -0.144640060899232359E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.169475999701966546E-04    0.666816525871105767E+02    0.143764850513395004E+01   -0.106006262179524291E+01   -0.938187964051141243E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.183113406308602337E-04    0.678368139661219374E+02    0.139863427860418077E+01   -0.114290774857839916E+01   -0.803398087837784214E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.204390290601443042E-04    0.706206544291444800E+02    0.148095151345769871E+01   -0.129167658037891919E+01   -0.121030403724943225E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.168838272309328746E-05    0.622990420971061027E+02    0.139304733658217605E+01   -0.104496748962524233E+01   -0.141889744208884139E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.148668717485303006E-04    0.333715279818044337E+02    0.971146693504960967E+00   -0.155362508575258929E+01   -0.503116014177311666E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.145093499143288671E-04    0.372985061445379884E+02    0.110125978599068297E+01   -0.185256951741658593E+01   -0.971855757648075080E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.298203299858837302E-04    0.382518448508536082E+02    0.936040539495963331E+00   -0.133506596651899501E+01   -0.720963967725441357E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.208898303243804184E-04    0.459942259911540532E+02    0.109800768228713808E+01   -0.133281609304153603E+01   -0.105923866100369568E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.204121553002775787E-04    0.428086924385293770E+02    0.138154968873556050E+01   -0.188133698127653304E+01   -0.761200420376921372E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.106823192350431824E-04    0.282231258399075990E+02    0.118438376344884477E+01   -0.144921663209418594E+01   -0.564860510659551895E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.182796444777706320E-04    0.278008310207066600E+02    0.125029320750570583E+01   -0.131669255972207799E+01   -0.553077540180431093E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.167898347430270111E-04    0.287039868323233520E+02    0.123805452901016966E+01   -0.126293771017167367E+01   -0.544674459534891131E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.121266423489564848E-04    0.255376773915972173E+02    0.139575004628187394E+01   -0.170074098990621958E+01   -0.822815256974269715E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.123522144682637204E-05    0.422685381861269676E+02    0.137295710089456846E+01   -0.129691175805032888E+01   -0.818297603962434117E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.200774219317349877E-04    0.413411724296431942E+02    0.150051186697807992E+01   -0.133977958660133956E+01   -0.640235729090118610E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.197480587585586550E-04    0.342514281338837776E+02    0.134562197006660456E+01   -0.220793458153856026E+01   -0.100860679641968032E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.158728262268891990E-04    0.431122732492568019E+02    0.141992538921341760E+01   -0.207173238966531859E+01   -0.121902070484767444E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.139870214373380278E-04    0.420434497137023868E+02    0.141137106829062997E+01   -0.198106161699668770E+01   -0.115906952822400289E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.142643135099829882E-04    0.374968364265644425E+02    0.134102142769793353E+01   -0.217026504819221699E+01   -0.110087487187177024E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.199654163556301244E-04    0.441331847872231435E+02    0.142368134230646781E+01   -0.185846182050044106E+01   -0.133198106467796684E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.203230039562012707E-04    0.409558225205789199E+02    0.148459151596840022E+01   -0.177993012787074201E+01   -0.152409947660480416E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.154615531814455120E-04    0.490151936221061391E+02    0.130115834941674025E+01   -0.194812688175768267E+01   -0.113862813861915479E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.178236737539714834E-04    0.374327689359097633E+02    0.154776012320934009E+01   -0.204767200572702546E+01   -0.113358678282428826E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.166221874878374275E-04    0.445078426800450160E+02    0.152138837170766461E+01   -0.214529186828331930E+01   -0.153470998066058639E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.114086816545501118E-04    0.490172866503427045E+02    0.146165564369050238E+01   -0.200896797495880897E+01   -0.140250785750265705E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.148817429064070092E-04    0.455584748695301727E+02    0.140577542796856125E+01   -0.194841384162750031E+01   -0.151894385225758088E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.157882470155828390E-04    0.530716812739004737E+02    0.142365287835615861E+01   -0.194105035572770790E+01   -0.132854350849610547E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.184447081082164262E-04    0.435394594780608344E+02    0.144405232647649995E+01   -0.191363647095170486E+01   -0.943984862368905553E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.220232651938779987E-04    0.498705591546303708E+02    0.154672812451130670E+01   -0.193167117076088668E+01   -0.113376560661954651E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.169116395301268957E-04    0.437585635623664189E+02    0.128444887783075612E+01   -0.210142164230825479E+01   -0.131436659904302555E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.110968009195738875E-04    0.558661260739033949E+02    0.148951350190289933E+01   -0.209685993577464158E+01   -0.109375375044603973E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.130806633150551012E-04    0.474204089736793009E+02    0.156484956384961449E+01   -0.217670234957405206E+01   -0.842082612299581701E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.155750344181021938E-04    0.488078034759916761E+02    0.146337911017668398E+01   -0.208695721090463504E+01   -0.106918954457109594E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.154752049064198754E-04    0.508516343595002809E+02    0.141883945703245384E+01   -0.216680712516511109E+01   -0.864967530764600312E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.159828883348605568E-04    0.485333560706355414E+02    0.141800657870214986E+01   -0.232883581148397223E+01   -0.100509842998076726E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.190044401304002783E-04    0.375589823443445283E+02    0.144352677096842408E+01   -0.230315158814796472E+01   -0.116054728529420048E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.186806466526659311E-04    0.384988347224912957E+02    0.156376693685816148E+01   -0.243305116758192064E+01   -0.135599548541275849E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.128892450111550376E-04    0.369550354176717804E+02    0.154985261069420521E+01   -0.260694228675544482E+01   -0.141277879726213684E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.181292682659985288E-04    0.461678594632172405E+02    0.151898157049610494E+01   -0.220514150531766573E+01   -0.146505998669711834E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.149767095805018464E-04    0.343525852564483074E+02    0.150510651748774160E+01   -0.234966552045960109E+01   -0.111758620536387365E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.977595048538522289E-05    0.447383164581738981E+02    0.151312649678659361E+01   -0.222016673118196772E+01   -0.125843851179258426E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.955163934097692475E-05    0.350529320238736517E+02    0.144337955631918646E+01   -0.246069678555304128E+01   -0.158700127994958118E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.101729041841408069E-04    0.434576509384047114E+02    0.143478641269732443E+01   -0.240176689899103923E+01   -0.142219094229730714E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.106463911979100280E-04    0.495590582139836542E+02    0.141149871361431911E+01   -0.248507579069651907E+01   -0.118032539293479832E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.156316324123361525E-04    0.391405366421731884E+02    0.130131144054675474E+01   -0.237644346269682050E+01   -0.114995771659737245E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.123393928141791487E-04    0.447070943165762174E+02    0.136331659991950982E+01   -0.237325308453088768E+01   -0.129341435725790777E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.341424304848397191E-05    0.435646639556032511E+02    0.152350752297860059E+01   -0.195323645269495660E+01   -0.131996234775991672E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.199313890929778251E-05    0.459547988289845364E+02    0.150194686252801235E+01   -0.198583002601323089E+01   -0.150990698957224034E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.376952227621969535E-05    0.440085976739565439E+02    0.155956537924252081E+01   -0.188569096855644425E+01   -0.119283027501652716E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.394960532141676433E-05    0.441294655118663002E+02    0.148190247318144852E+01   -0.195280328004842407E+01   -0.115839758547147409E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.600535949998755134E-05    0.445199966449541336E+02    0.139270457713330420E+01   -0.192441507326004113E+01   -0.131764596557685665E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.329472551886060158E-05    0.372490684602816202E+02    0.155147142317482323E+01   -0.203554200664653262E+01   -0.125827773953888045E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.678275618065423762E-05    0.435894296374536694E+02    0.136426205423915947E+01   -0.218288340666583869E+01   -0.139223237551117229E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.424519620204863432E-06    0.481425478953600319E+02    0.120101000082092813E+01   -0.182606442565922755E+01   -0.159926485819699060E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.147341427999348449E-05    0.440214120789693482E+02    0.143539083403713974E+01   -0.207908815081164988E+01   -0.114342905662152550E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.511661313556481550E-06    0.481856105717296117E+02    0.139280738689186911E+01   -0.209427351184398569E+01   -0.129478303065331102E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.908625939165330752E-05    0.599863865082636920E+02    0.156331357170718555E+01   -0.183211142730357857E+01   -0.918852673453704583E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.550984081908340914E-05    0.355472213416244927E+02    0.153812720569767469E+01   -0.219231190271715093E+01   -0.102206289025352159E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.109591504238464064E-04    0.356759925553213009E+02    0.143121089668511914E+01   -0.221809797525246077E+01   -0.111973624661856719E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.116575437846649905E-04    0.340664922210968513E+02    0.139788528926437849E+01   -0.221879092921972276E+01   -0.995577164485021981E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.857194529144226820E-05    0.359548631010475859E+02    0.145499072245271188E+01   -0.184559166550972908E+01   -0.113630076472293884E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.961005197660275624E-05    0.353356940586605077E+02    0.153860969037918216E+01   -0.210433523426337432E+01   -0.106920718411301774E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.928596613508072413E-05    0.311731219552404610E+02    0.153592908789105054E+01   -0.187203585596165478E+01   -0.124995797384738139E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.679372010807576832E-05    0.390868322665273809E+02    0.125506857213906842E+01   -0.200135640474927090E+01   -0.129922558244859410E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.469454342638550618E-05    0.438683072117849804E+02    0.154349509089239834E+01   -0.207905157975196353E+01   -0.593872970335440176E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.997903159986657023E-05    0.488048747983242635E+02    0.137203228387463905E+01   -0.183143120258984826E+01   -0.572608679185395708E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.981639998326953879E-05    0.411902928371249217E+02    0.131444879532621650E+01   -0.203259547145286401E+01   -0.778935871956768722E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.236373292474604960E-05    0.431807617632214686E+02    0.136139236011500597E+01   -0.201762226735393968E+01   -0.903965637916012366E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.586628769019887665E-05    0.513143355306216478E+02    0.137596133556941980E+01   -0.188963192042956929E+01   -0.828830197404324398E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.947945402267222982E-05    0.493722989587716725E+02    0.135734193571226469E+01   -0.185309066010957002E+01   -0.850897011670014969E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.346337997527654953E-05    0.474943071357828686E+02    0.127326603607617406E+01   -0.195047174988207628E+01   -0.813877565663400748E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.395094630546248199E-05    0.417161900671162300E+02    0.150722711438357693E+01   -0.215829639643483562E+01   -0.977994312884364447E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.985264540555405883E-06    0.407374057488158456E+02    0.149552880548536371E+01   -0.217861770008755107E+01   -0.101907150717043526E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.483634973059865361E-05    0.444698347051628744E+02    0.147902893607864816E+01   -0.207480050935719307E+01   -0.740787163972101315E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.478097603776363308E-05    0.420901879447740868E+02    0.132943947003696739E+01   -0.206364604477019853E+01   -0.653766144234207758E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.884195904207337558E-05    0.413279878891126629E+02    0.137176881249586557E+01   -0.215734105412906008E+01   -0.111665593780409544E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.935597936360991335E-05    0.429277695912085449E+02    0.136914226938679029E+01   -0.208369119577635464E+01   -0.101773461773869833E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.921356532765265443E-05    0.408587655767463218E+02    0.155846562521542231E+01   -0.201523013748995483E+01   -0.101446778613561173E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.114241015376997987E-04    0.456827349652722745E+02    0.144220485136388121E+01   -0.207088860242319717E+01   -0.968334432253906474E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.167839398618355235E-05    0.413221595664707166E+02    0.140272927615357723E+01   -0.209837029107740358E+01   -0.675478742255945175E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.416347565710523551E-05    0.387819570916665697E+02    0.132675927992684728E+01   -0.262146510873853256E+01   -0.150083769907207665E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.186754699367764056E-05    0.384302705516640088E+02    0.139240524483270778E+01   -0.257190981145624864E+01   -0.143192888448784039E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.191701154426442376E-05    0.435786973290872197E+02    0.127244021194121193E+01   -0.246563945280709129E+01   -0.110665594248740984E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.629746661981007816E-05    0.414439407891103144E+02    0.139325414582490215E+01   -0.252078147883721027E+01   -0.123667740931130488E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.654263805010124289E-05    0.429889667527362107E+02    0.146485465030983320E+01   -0.273970111974116470E+01   -0.121211967415716582E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.490673390789277467E-05    0.445281724180122893E+02    0.151968614743593844E+01   -0.277572956831835782E+01   -0.130394351882781567E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.503443831381120514E-05    0.478230055335022683E+02    0.155385867131065925E+01   -0.265892896381933763E+01   -0.131888836575668833E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.644576123968097794E-05    0.440425359102148377E+02    0.136557111040317403E+01   -0.267329864253791261E+01   -0.133199752507851743E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.840527949697485188E-05    0.441157669744864265E+02    0.151529598522630149E+01   -0.259144956988187847E+01   -0.108548285484395146E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.535669645299168854E-05    0.394456547006450862E+02    0.154848004132636441E+01   -0.232923184366152558E+01   -0.106042647055957584E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.287005518970827606E-05    0.393263016424309413E+02    0.136587270575073982E+01   -0.248409339309979371E+01   -0.985102054545851313E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.147914751422952887E-06    0.416715471216192697E+02    0.134173475645202389E+01   -0.240349092507631523E+01   -0.114575736332924061E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.477877668388616598E-05    0.441682826325726268E+02    0.149997902377829351E+01   -0.264544929798146811E+01   -0.107642331391252077E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.706286770501559368E-05    0.490812164453477990E+02    0.144082120716453876E+01   -0.256526800471555694E+01   -0.125091715244668644E+01
    0.488281249999984387E-03   -0.000000000000000000E+00    0.762480440193077276E-05    0.482297677933476905E+02    0.144003223057708674E+01   -0.283450358313328321E+01   -0.969355669123183272E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.123863962609711844E-04    0.443838374318518305E+02    0.144684578723440072E+01   -0.235773390134342886E+01   -0.646595784300466825E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.673828989965609502E-05    0.422035246146838503E+02    0.135503257192902371E+01   -0.240272679600983396E+01   -0.578122620722506309E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.488720821574886885E-05    0.466436579510363529E+02    0.144280384246624083E+01   -0.252190142072565493E+01   -0.592462270198518492E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.106476470002238180E-04    0.383499200824057880E+02    0.145022317748428664E+01   -0.226695794453114896E+01   -0.683503991460875149E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.317120755050248778E-05    0.394331260179552316E+02    0.148122730057510843E+01   -0.232403346145522249E+01   -0.902282246785544473E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.386641590942721796E-05    0.383051502024098198E+02    0.137604655682663113E+01   -0.224706378015000929E+01   -0.808178392083240382E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.117553192519850320E-04    0.386266971061214690E+02    0.151349790072215717E+01   -0.240973582660864238E+01   -0.736367023353169614E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.415715838313919049E-05    0.411383974409742592E+02    0.145094980540648155E+01   -0.254558033129007599E+01   -0.841472742849759925E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.116164949108013737E-04    0.494950347634521464E+02    0.141053636265146731E+01   -0.255516803334997000E+01   -0.564006828360541945E+00
    0.488281249999984387E-03   -0.000000000000000000E+00    0.913435916093633926E-05    0.559866912099564686E+02    0.143682128963140254E+01   -0.260281480833034706E+01   -0.696361986670056332E+00
