KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
47.40663438000648 0.030799935168812166 -2.563923705961148 -0.500740911297465 10.0 0.0 0.0 -51525.378961961665 -9.877330460130537
47.3406072616756 0.028044399116822424 -2.5543638947288567 -0.5008056367571205 10.0 0.0 0.0 -51523.8458683762 -9.97102708197048
49.22235841895393 0.01524410166248763 -2.57546734192959 -0.501722646329553 10.0 0.0 0.0 -51523.61162304475 -10.580531012931662
47.798241143487374 0.019612492282038117 -2.5737052600110504 -0.5011349999810646 10.0 0.0 0.0 -51523.51617087962 -10.328582318792716
47.96012250510587 0.027483156235250168 -2.5565211722688015 -0.5010836391135349 10.0 0.0 0.0 -51522.84623399135 -9.99123750819965
47.27209893395562 0.019339078745746672 -2.567598679543241 -0.5008118387789988 10.0 0.0 0.0 -51522.582945802875 -10.342619414068924
49.563184905137106 0.0403383322934862 -2.5516919952569093 -0.5006359366924826 10.0 0.0 0.0 -51520.010211365894 -9.607653955342009
47.702152215872836 0.026332583706582174 -2.5706914208476186 -0.5005275044801181 10.0 0.0 0.0 -51522.49367372797 -10.033993407808609
49.8297072927173 0.025002016564004186 -2.56550352166076 -0.5013602888799906 10.0 0.0 0.0 -51522.33144843424 -10.085832635665934
47.63586124113965 0.01862565453504794 -2.5632908447344422 -0.5011207500045147 10.0 0.0 0.0 -51522.27976143142 -10.380202847565226
46.79934551969718 0.01502544280831805 -2.5688009785809944 -0.5006553482041576 10.0 0.0 0.0 -51522.20972366968 -10.594977610380905
47.53011569750027 0.026853183224138943 -2.577186715457027 -0.500033844973728 10.0 0.0 0.0 -51522.17496187115 -10.014420749567176
50.12722087632872 0.025204622403392083 -2.5634801275049544 -0.5013738854955205 10.0 0.0 0.0 -51522.12224391708 -10.077763408869764
46.73247408493699 0.022856916249256468 -2.5658757972936472 -0.5001119984273052 10.0 0.0 0.0 -51522.03167471503 -10.175518256783743
48.64340409667892 0.019999751156131833 -2.558355661737058 -0.5018437589178006 10.0 0.0 0.0 -51521.97733846145 -10.309031768811689
48.15509116200285 0.015177464316504987 -2.5860762712147114 -0.5006814136088402 10.0 0.0 0.0 -51521.93723332855 -10.584911610122482
47.2314960417323 0.019247080843507777 -2.5616039222821407 -0.5007429967439303 10.0 0.0 0.0 -51521.85621448748 -10.34738727190604
46.88739502627199 0.02109564198700929 -2.568186837641014 -0.5002966845635668 10.0 0.0 0.0 -51521.70825984772 -10.255692628067578
48.83473263972228 0.02236550181413572 -2.5647357713997763 -0.5014279420989403 10.0 0.0 0.0 -51521.62060397365 -10.197248630758558
46.287090750128954 0.011476972652150912 -2.567236467786774 -0.5002723953022961 10.0 0.0 0.0 -51521.47596628323 -10.86436423792204
48.026406601756115 0.017033563947802453 -2.5873881132729517 -0.5003257257146405 10.0 0.0 0.0 -51521.39052761524 -10.469547544256272
47.84098726771308 0.025038602094553376 -2.556142059953294 -0.5009005577274896 10.0 0.0 0.0 -51521.32627398515 -10.0843707072024
48.21272060149394 0.023273759268017863 -2.580908216865542 -0.5001808413983451 10.0 0.0 0.0 -51521.11257472693 -10.157448699561083
47.33204933374161 0.016635871295893345 -2.58195033930695 -0.5003967485637357 10.0 0.0 0.0 -51521.02587172223 -10.49316977462355
48.27181335563568 0.020644275295623227 -2.579937490376111 -0.5004672223487039 10.0 0.0 0.0 -51520.98968446206 -10.277317910645042
47.301134916488266 0.011303917483158126 -2.5766876705474795 -0.5009404223721496 10.0 0.0 0.0 -51520.98006779803 -10.879556885149878
47.447847560761204 0.016163301433504806 -2.5738664461756473 -0.5007820681904116 10.0 0.0 0.0 -51520.97970676749 -10.521985147774668
48.2369851524085 0.021054304812805374 -2.5670639302895326 -0.5010570381170103 10.0 0.0 0.0 -51520.9113043972 -10.257653772523636
47.17720217151473 0.0180642396635854 -2.5626983051555947 -0.5005974338442822 10.0 0.0 0.0 -51520.85854752362 -10.410805046125937
47.94981660187741 0.027489869948394124 -2.5527839169777162 -0.5008102426611942 10.0 0.0 0.0 -51520.75728327714 -9.990993314899676
47.72868385766587 0.019714170389530727 -2.5845706824324783 -0.5000555729102589 10.0 0.0 0.0 -51520.74437027061 -10.323412023511445
48.426391893698735 0.020979064169387607 -2.57954298867101 -0.5004491979949552 10.0 0.0 0.0 -51520.71616958699 -10.261233292667669
48.54196713878795 0.02395350515988245 -2.581727730949886 -0.5000694181003906 10.0 0.0 0.0 -51520.714413556714 -10.128665898049547
